dst,absolutetrust_score
288,0.004458515574221465
289,0.037069521784013265
290,0.007579148732634864
291,0.010709448893930355
292,0.00033057707003686436
293,0.005979213691538755
294,0.008566721682524795
295,0.07239217667505721
296,0.019936407408339917
297,0.02570098763601517
298,0.0018125397663387454
299,0.04798942635709471
300,0.01680464589148821
301,0.07232446581827545
302,0.010710848358947618
303,0.01795721435089167
304,0.0003308106760519881
305,0.0013975965189052368
306,0.010114577360105624
307,0.025867706044403097
308,0.0009442333707111072
309,0.0011540960691135468
310,0.01598094247621146
311,0.007579380339099324
312,0.03400781061418573
313,0.0019776521899934696
314,0.009062068634430164
315,0.02264004032643112
316,0.005603368829290301
317,0.0028020819086850375
318,0.021866473125703674
319,0.033114769145321576
320,0.030149069732879077
321,0.0013189203781105352
322,0.0016483714382054574
323,0.007743828076503188
324,0.007579626481609902
325,0.008238678239979414
326,0.02108889713350243
327,0.010873909815671504
328,0.000989180799603572
329,0.07001885326948068
330,0.018088802635527278
331,0.021326169162349484
332,0.008074254869868815
333,0.0360451108546005
334,0.009228501648827825
335,0.020593971798946897
336,0.008258153643124617
337,0.0008244304713499109
338,0.0013180480621287636
339,0.007249907677012784
340,0.02586503485096579
341,0.0016476421539152073
342,0.019604665068245132
343,0.011038170227169035
344,0.007743275157279502
345,0.024548039839217
346,0.004946562478092777
347,0.00016922501731998074
348,0.0035756182434805075
349,0.02010084716233175
350,0.022993474009829228
351,0.0018130226158867436
352,0.0074138365257933
353,0.011743019840695085
354,0.034226115488349015
355,0.002867746361003483
356,0.007432174016214656
357,0.02257048118531694
358,0.008567601168128465
359,0.01120263948010707
360,0.026525673465201422
361,0.0009900213998647136
362,0.005298022357470182
363,0.006096867395617681
364,0.0072488011859803215
365,0.02438319161929522
366,0.016811043374082475
367,0.011533522017660926
368,0.04052868429454656
369,0.03953971826658057
370,0.02092544924490507
371,0.004945846045015026
372,0.011533490418353297
373,0.006681605460588758
374,0.05617842755144382
375,0.025070575185396866
376,0.02108961922432048
377,0.013509179108703008
378,0.018122365448666147
379,0.0023776701333242
380,0.00527520705902302
381,0.049407498547509025
382,0.05425601344061436
383,0.0327849273027163
384,0.01631080744042873
385,0.08237479912370489
386,0.02499943910304313
387,0.010873154303589616
388,0.06606278517430077
389,0.015684858830666226
390,0.0367402308215941
391,0.005217352853112893
392,0.0034629162259093957
393,0.003790072939913059
394,0.03937550697637039
395,0.06622914175771666
396,0.008920008203552519
397,0.0052739892197192885
398,0.07265373309474553
399,0.01021426599806753
400,0.022570078907816978
401,0.11927690758966521
402,0.052718989551230985
403,0.02059351214659378
404,0.01581688699783823
405,0.021582268616278318
406,0.009061836599136107
407,0.02471169686170949
408,0.038551542153568055
409,0.0265941457314992
410,0.03014846110415843
411,0.025783297596334104
412,0.003006179309304531
413,0.04332931409195609
414,0.02405271827873057
415,0.032125251978317754
416,0.006425400207107491
417,0.021747759825035885
418,0.09538738101683565
419,0.014502965064860813
420,0.025042250372677814
421,0.03986896039307982
422,0.013839814234465612
423,0.005108550575375865
424,0.00796690345421797
425,0.008237576094261316
426,0.04695227972694418
427,0.0426715675982266
428,0.01812275474307944
429,0.048765753376609856
430,0.0016482938333990673
431,0.047941137340178346
432,0.02850089699968958
433,0.08336124557276686
434,0.026030130214121296
435,0.004119427790460351
436,0.027267365022512115
437,0.013016088303077733
438,0.08517653658711598
439,0.012521243367471013
440,0.04909508597883283
441,0.01351006093237072
442,0.021087715478581626
443,0.06425111746632503
444,0.009886384506535112
445,0.027680932483573673
446,0.04134150159031123
447,0.048764522238542066
448,0.009060977290640704
449,0.07733573775410428
450,0.021746440572302957
451,0.026717056098234403
452,0.04366099692462385
453,0.03212708467001064
454,0.011862371546733924
455,0.005272168765317431
456,0.009555514550224737
457,0.0011536562897770805
458,0.0003674470677523502
459,0.0037905977739743596
460,0.0013215541607117093
461,0.00033240477268488397
462,1.982329885343122e-06
463,0.0006627834939870732
464,3.0556619284714397e-07
465,1.9555116498722034e-08
466,0.005111669172755609
467,0.00016543289731836655
468,0.0004948176723200775
469,0.002635914331915679
470,0.0014831563259669579
471,0.0012471876670247617
472,1.8948373781187687e-06
473,0.00419360501684146
474,1.1357158688843862e-06
475,0.0028852732137612407
476,7.008724173071393e-07
477,2.6334003168412557e-07
478,0.000329820128982483
479,0.00016534633224440291
480,0.00032956659530276373
481,0.0075783318566439006
482,0.0003325038786918161
483,0.0014843267776635317
484,0.0016707959320218055
485,0.00508079925612941
486,0.00033039898880089693
487,0.0015000750196289651
488,0.0013181289341442392
489,0.00013268464807047553
490,0.0013188910868757483
491,1.8931666763466605e-06
492,0.011534053565407055
493,0.0023072427088238457
494,0.00029767548255040937
495,3.1500189998165634e-06
496,0.00033146841261571126
497,0.0016502385319167516
498,4.612545424817622e-07
499,0.0024715741288026368
500,0.002834340778567187
501,6.506607200863186e-06
502,0.0006594850344538633
503,0.00042572425134745895
504,0.00011022884324885722
505,0.0009222848117454414
506,1.0311414718872775e-06
507,9.216064899274254e-07
508,0.01591599987548777
509,3.5654876013260576e-07
510,0.0011545775110888147
511,0.0003298453140228695
512,0.002568174192037558
513,0.0008255501328881999
514,0.00494357999582789
515,0.001319149383221957
516,0.01779360779332641
517,0.000330933235546125
518,0.0018128948771494436
519,0.005766830903077393
520,5.407441308060678e-07
521,0.00023120496181443676
522,0.00019705631157569995
523,0.004313964081375407
524,0.00016847669209676665
525,0.0006598829637715952
526,0.005272952128515995
527,0.5001647446457449
528,0.0001655870852135819
529,0.006755554082416152
530,0.005437443143975842
531,0.0003311019203419186
532,0.0013188640638526795
533,0.00016577344776272805
534,0.022570744419661896
535,0.000659381808513103
536,0.002965626489021213
537,0.0016491513152149663
538,5.385939400602763e-07
539,0.006755166299074552
540,0.011534283464420649
541,0.010379118364377311
542,3.903031505660172e-07
543,0.0026362810121900596
544,0.010134706192320523
545,0.01878208030297515
546,0.06968829485206711
547,0.02621423307301289
548,0.025373403355823245
549,0.08092497213002973
550,0.10823917637266563
551,0.05239445684479679
552,0.023560832716151166
553,0.017175157688549016
554,0.017227410871269562
555,0.06524073937362018
556,0.046128564297556206
557,0.03262358238890353
558,0.030478386766695748
559,0.03278420405831776
560,0.009390444807449607
561,0.004380576571889511
562,0.008237893429782287
563,0.06458206495801536
564,0.02069023422836211
565,0.022736942122927782
566,0.007249459248580356
567,0.0013183948849467898
568,0.0008244787834982735
569,0.004119533946000594
570,0.004449519976932958
571,0.0003295136802749446
572,0.0006597650654319091
573,0.004283549886701067
574,1.1727848294862917e-06
575,0.010873166188846052
576,0.059967158813456774
577,1.228094664682934e-05
578,0.00016598892798131158
579,0.012356104221453402
580,4.696186399006517e-07
581,0.010712101098443623
582,0.008896210870215417
583,0.000494520087627821
584,0.01070861078207374
585,5.21473150282808e-05
586,0.052883714648368475
587,0.00039715535346811155
588,0.0355877064147272
589,0.0026308302717435567
590,0.041681481969406395
591,0.0014851035027329449
592,0.008897274694069306
593,0.0008246695492186986
594,0.003954503206919647
595,0.0006590764327128032
596,0.0033235554524980774
597,0.026029855642400762
598,0.006096537143914472
599,0.009063570060479002
600,0.005903033210579052
601,0.0026373265876465653
602,0.0013200201576521852
603,0.0004966116815880107
604,0.002801314536256655
605,0.00033011009030453837
606,0.016969003775981872
607,0.00593643885641055
608,0.00033212232200439766
609,0.007085821390051633
610,0.008402692349919055
611,0.008897646635438307
612,0.004777636649238215
613,0.0020803319429608734
614,0.0018141692905431098
615,0.004943525391517435
616,0.00658982490900134
617,0.011533166551524992
618,0.012191116819633198
619,0.0014827769249538831
620,0.020428429306264463
621,0.0016484819291656039
622,0.001977317950014466
623,0.0011542153020388192
624,0.01680445637745005
625,0.02092399959837387
626,0.005272207489340264
627,0.009720221474725966
628,0.00675455428409275
629,0.023558840376676736
630,0.011203402000030855
631,0.005766062601065548
632,0.01526076738608327
633,0.0006626831066845846
634,0.062275010561816876
635,0.0059344972976384455
636,0.0075783742743733545
637,0.0441526267153378
638,0.0004975861601941245
639,0.049095475188512795
640,0.02800719567468336
641,0.004960322410023655
642,0.006755143253004432
643,0.008899059443225858
644,0.026359206196957995
645,0.06723524479082124
646,0.024218515817391102
647,0.01738027611358974
648,6.721784897867978e-07
649,0.02504199580267626
650,0.043163721574505085
651,0.004942509491242601
652,0.02635915113946107
653,0.015321252054259885
654,0.012521358321402805
655,0.0077441225170494345
656,0.015488484740070932
657,0.006754759518494974
658,0.005588264439067659
659,0.012028517183764633
660,0.009063182914766828
661,0.020757999109829128
662,0.0023089196129394266
663,0.05815545401613397
664,0.049753341509559984
665,0.03673810027375466
666,0.0019803704467807595
667,0.006919342058016644
668,0.004614109722178109
669,0.01795908492771468
670,0.006261899410232488
671,0.006095870899439601
672,0.00348348127551627
673,0.0074146161269146305
674,0.0032949831207081002
675,0.0054366622082600855
676,0.009555249097752986
677,0.0031301993660481434
678,0.015980348413434157
679,0.011861684930399945
680,0.02290042254722899
681,0.06811586513563993
682,0.016309819634294717
683,0.020587817650170887
684,0.04381710528155695
685,0.02553721158524759
686,0.04069505434888291
687,0.005275553387642983
688,0.012030609143609058
689,0.05815527249058939
690,0.00016553316248748195
691,0.007743987542660659
692,0.006755113357542975
693,0.023508802976760508
694,0.01322225212894366
695,0.0003333231637474342
696,0.031498564632959844
697,0.04168226586697068
698,0.001647729206283937
699,0.034102838364277833
700,0.009720637108926596
701,0.0074424034059209394
702,0.017794103485413448
703,0.010215668785870716
704,0.016805247614638315
705,0.010708476288687546
706,3.5043179295450964e-06
707,0.009720734364452605
708,0.004120025887618156
709,0.008072623002541255
710,0.0009374099355953412
711,0.0026377331614127605
712,0.018451486758796532
713,0.0047794227901787785
714,0.00033191321117912934
715,0.07281950974948849
716,0.013838843330932604
717,0.08171356731403968
718,0.010708910727254701
719,0.02932678686994887
720,0.024217819591557648
721,0.01960472792005356
722,0.05865351649816152
723,0.05947285576023648
724,0.02800658977660409
725,0.11433298088183147
726,0.10115328608404317
727,0.02586514731944592
728,0.04942396969689283
729,0.03246391481803783
730,0.02668968086745337
731,0.011367551136868539
732,0.013841172138706361
733,0.055519767738456724
734,0.0013181700004127304
735,0.10296599972965961
736,0.004119140198166145
737,0.21697077668103615
738,0.08632942549050987
739,0.001483622983096309
740,3.5879639137926895e-06
741,2.6154925498777906e-06
742,0.0011540479933856683
743,0.0013186897168319571
744,0.0019779546971632105
745,0.021911127541180773
746,0.02092422338698617
747,0.0031313058021179992
748,0.01212422453531483
749,0.0037893770505596468
750,0.0026367593302785842
751,0.03772920476550179
752,0.00016769622597986023
753,0.0003340321926169164
754,0.0005153537321111938
755,0.0009894248377599725
756,0.0001663358644400522
757,0.0016482837212183142
758,0.0006592075181690633
759,0.0018127195318870673
760,0.5003294892914896
761,0.0011547336733820572
762,0.00296575984701259
763,0.048270847181716044
764,0.0006589785829789198
765,0.023888356638067074
766,0.040856913010046896
767,0.0019769357489367594
768,0.012928324064900324
769,0.015475873242035865
770,0.013509773189151562
771,0.015486511108996232
772,0.00016617555955852884
773,0.02059349761241239
774,0.0005894939403114852
775,0.0069208518433209335
776,0.06836918073926256
777,0.011523153116332788
778,0.006096089958389231
779,0.025536248293827862
780,0.14958821766250577
781,0.010543985616904429
782,0.019439952364951652
783,0.04530561743354361
784,0.013345815749010611
785,0.003790196016637847
786,0.06194432819705052
787,0.019869629508607642
788,0.0171335002242659
789,0.04629325451820638
790,0.21153214626635383
791,0.13179575024030926
792,0.022075940818350896
793,0.04349310121997703
794,0.020428336072346513
795,0.005271828663831358
796,0.002966880554784111
797,0.0013179571659578395
798,2.9784868000073962e-05
799,0.0016496762376335577
800,1.328063759320233e-06
801,0.0013376600201656244
802,0.01598370773206152
803,0.0004945824540712846
804,0.005285466528883653
805,0.010214168036173256
806,6.721106424874716e-08
807,0.00035879322522863494
808,0.008731516281716378
809,0.0009890094674351387
810,4.515283150730827e-07
811,0.0004944656612377571
812,0.0069200611974989945
813,0.0021444266553791672
814,0.005271889286799477
815,0.005931493627636283
816,0.0006589785829789198
817,0.0024715779686314138
818,0.014169102237696189
819,0.0009886065551384907
820,0.002635914331915679
821,0.0028008398029456846
822,0.007743759143203045
823,0.0019805893283122316
824,0.031961618662685
825,0.0049443530590641644
826,0.022735791820742455
827,0.005442413639246456
828,0.01960468468999351
829,0.010378927549933538
830,0.007908979241076608
831,0.006919407192487472
832,0.007909001085059647
833,0.0021417137663721376
834,0.00016485359299951016
835,0.0008237232287236497
836,0.002800658977660409
837,0.011861614493620555
838,0.004119062558822634
839,0.011204563337688487
840,0.008403355661789451
841,0.0009904155478746453
842,1.2576857549347983e-06
843,0.06013179569682643
844,0.03476185828274806
845,0.015157828188373476
846,0.017054985884971327
847,0.015321920297428973
848,0.03542147641429711
849,0.1029654872419891
850,0.04942497872872039
851,0.019770027379233633
852,0.023724431867413267
853,0.037397842827681424
854,0.0634295490718688
855,5.7399547368565564e-08
856,0.0003295451628092243
857,0.00033048401728269316
858,0.0034596742633368157
859,0.000329720563400358
860,0.054366443070451284
861,8.153363019533484e-08
862,0.013838901625891515
863,0.030807717554113313
864,0.001482751399596759
865,0.0001652287334754077
866,3.5537929059357593e-07
867,0.001812219393624823
868,6.767187524338785e-07
869,0.00021727731395000433
870,0.0013194359336801645
871,0.0007612154167003721
872,0.003295355228577165
873,0.016639209220217725
874,0.014168947150501574
875,2.6971902737635667e-06
876,0.00115438316234253
877,0.00020948048221250913
878,0.0016481611828021332
879,0.056014573479819765
880,2.6168653339085705e-08
881,0.007413607990092491
882,0.0008250634714675753
883,0.05898129484826531
884,0.00032959855481075345
885,0.0006880100627956922
886,0.0013200638684488653
887,0.0036244357278397165
888,0.03443201603154099
889,0.0
890,0.006919949619321951
891,0.0016490033696504483
892,6.483951006649548e-05
893,0.0006597981038101869
894,7.789168112638986e-07
895,2.6095705723737384e-06
896,0.009061515907042302
897,4.790283124888717e-07
898,0.014169313468704092
899,0.00016750271811246374
900,0.0006609681018010772
901,0.0011532125202131096
902,0.0037900350353983142
903,0.0013179571659578395
904,0.000824403381315742
905,0.0003302391522768281
906,0.003624953565118852
907,0.003624382206384059
908,0.0056020009682502744
909,0.023064362231157477
910,0.003956570142273128
911,0.006095974961471334
912,0.0054367791872828655
913,0.028502691298775265
914,6.769701708551929e-07
915,0.0002602197378232379
916,0.02009932040499805
917,0.020416818575834415
918,0.0818799165410105
919,0.0032948929148945987
920,0.014333673675315605
921,1.122662376254671e-07
922,1.5493254632116162e-06
923,0.03426689093495772
924,0.0018121911031920295
925,0.01713386187812845
926,0.010380274248772758
927,0.018451490581008968
928,0.0
929,0.0006590398949811796
930,0.00675454613713654
931,0.0014833488793542828
932,0.014168761773545768
933,0.0001651392189000116
934,0.0034607426170298354
935,5.606805593703232e-07
936,0.00016475368457681604
937,2.1846430397555354e-05
938,0.011204020684398141
939,6.894746767329533e-07
940,0.0004943399671197928
941,0.00030400087574837694
942,0.0186619367930577
943,0.0038312376101161407
944,0.007087577876088515
945,0.0023068421971913977
946,0.006920535350823642
947,0.006425966314449019
948,0.00032972084970249357
949,0.001154267568392383
950,0.0008239631943940067
951,0.005768048634840719
952,0.02026372317111367
953,0.008237583498791412
954,0.02290049333796313
955,0.020100393535188686
956,0.007084817665469
957,0.013345631485643428
958,1.035924554047737e-06
959,4.346716790627871e-07
960,0.0018145425707507933
961,0.005162853923814013
962,0.000711661956263932
963,0.00016491306267347897
964,0.0021420259034813332
965,0.0341022823683843
966,0.00494449364571904
967,0.00033194265649713606
968,0.0013180152567004758
969,0.015981912241919995
970,0.009390444807449607
971,0.015980703200725123
972,0.020757890208668757
973,0.04382324910393225
974,0.007744793431459755
975,0.03509121884050272
976,0.028830662897508096
977,0.0006589785829789198
978,0.5021416803946817
979,0.019440394475916476
980,0.012029006439038266
981,0.01489234402469119
982,0.008896556542602251
983,0.01664073514992873
984,0.0037896313224334405
985,0.00939050626723256
986,0.007047577694790791
987,0.00976747767162005
988,0.007744186111211907
989,0.018287624872850624
990,0.006261002198288369
991,0.016804080727455286
992,0.005110600584817676
993,0.035753407858815936
994,0.026359603923633578
995,0.004782022879349229
996,0.024218282847775933
997,0.03591452291793733
998,0.017137658190217318
999,0.030645801819497283
1000,0.0047776637257254725
1001,0.004284675971592737
1002,0.014499453195507423
1003,0.013015995786873213
1004,0.019277588577922472
1005,0.0169688621409503
1006,0.008072543996106043
1007,0.00494239903581141
1008,0.01943992458754827
1009,0.015449366963322775
1010,0.002306740207738514
1011,0.01647479283129819
1012,0.007413549025075526
1013,0.016639271571728665
1014,0.061285183312269696
1015,0.009555319455339184
1016,0.02586495173774763
1017,0.004942556913950488
1018,0.01087363089085143
1019,0.006589785829789197
1020,0.042347993760383146
1021,0.019693383533017455
1022,0.010548829420042505
1023,0.058981284648158064
1024,0.04991780236897754
1025,0.017463706581878555
1026,0.007907950054416154
1027,0.018781026163542477
1028,0.02685337725639098
1029,0.09506018043068834
1030,0.010219632717973437
1031,0.01614634525163383
1032,0.015817051504015484
1033,0.023118599710754542
1034,0.00016737870414161747
1035,0.026698869840736977
1036,0.0261978672347138
1037,0.019934116298353618
1038,0.0005376791449388349
1039,0.00016618573595792233
1040,0.00033021838686060325
1041,3.997790349973833e-05
1042,0.0004983397317846652
1043,0.000167566237607997
1044,0.004612958369181538
1045,0.0011551545757837788
1046,0.0014831102637806346
1047,0.0004955251702568887
1048,0.00016706495141959
1049,0.0029654411040294696
1050,1.4399094968668515e-07
1051,0.0006599803476932166
1052,1.5802529029739028e-07
1053,2.6613711503674327e-07
1054,1.5998112423287898e-06
1055,0.0003302375760334873
1056,0.006261544547126897
1057,0.00214245277134496
1058,0.0009900311153991505
1059,0.011854694124368244
1060,0.00016832827789455473
1061,2.9871241028797955e-06
1062,1.3105953800024858e-06
1063,0.00032973760903975323
1064,0.0011548318666983542
1065,1.1873649397861794e-06
1066,0.0011533111293293848
1067,0.00016947111267786235
1068,0.00016676379575778722
1069,0.014168722768614011
1070,0.00016474464574472994
1071,0.004283453188422017
1072,0.0021424355233707728
1073,0.0031309139996526397
1074,2.501581401572383e-07
1075,0.06540362436065779
1076,1.58591877222651e-06
1077,0.005767940107353073
1078,0.00033097446186797225
1079,1.2341959381582937e-07
1080,0.00016591556978616943
1081,1.8794340129524956e-06
1082,1.1709240414394864e-06
1083,0.02042923721836627
1084,0.0019777802721229463
1085,0.0044487474963573175
1086,0.0016479812913680952
1087,0.00016692470992816434
1088,0.0003298156709797171
1089,0.00032960914641921456
1090,0.0013440157336155416
1091,0.0004948608024143742
1092,0.0
1093,0.0018124465170440422
1094,0.0019770920527776227
1095,1.608708031801943e-06
1096,8.013273678916099e-07
1097,0.0
1098,0.0024330497728323997
1099,0.000991154083914068
1100,1.179632851900998e-06
1101,0.00033075242027807777
1102,0.008896562500423984
1103,0.0031301721057379974
1104,0.0014849928958054254
1105,0.004295988172555309
1106,0.014663129123277488
1107,0.0031321903768727686
1108,0.03344358286783799
1109,0.005606224756281971
1110,0.007248764412768118
1111,0.0522259575443715
1112,0.011532197575150598
1113,4.417401211486331e-08
1114,0.0047777781428655994
1115,0.00016985013088848108
1116,0.0003299346085613263
1117,0.00016481640921435097
1118,0.001483224493142256
1119,0.005271905107127272
1120,0.010708585144386234
1121,0.0011532188402397635
1122,0.002800727925508842
1123,0.005107112267975267
1124,0.005271877443374504
1125,0.001978958904783452
1126,0.008072494262212215
1127,0.003425588603862226
1128,0.016560581391699376
1129,0.04678788507316397
1130,0.0009895469778464002
1131,8.07272716383925e-07
1132,0.0009902074701365125
1133,0.004121200370746641
1134,0.00016595555458455332
1135,0.0013179571659578395
1136,0.0006603523742741716
1137,0.0003749036710246705
1138,0.00016474464574472994
1139,2.085812215879672e-06
1140,0.00033151868795214213
1141,0.0004954773914946504
1142,0.005766237745621854
1143,0.0046208295706269475
1144,0.007249863476790934
1145,0.005934153556117569
1146,0.000495782477640231
1147,0.013510298391324983
1148,8.449715497871423e-07
1149,0.0019775500003235895
1150,0.001318963501800454
1151,0.0008250010940042976
1152,0.01861878686743763
1153,0.0031358009012522024
1154,0.00016573060979474115
1155,0.0006589785829789198
1156,0.004741335668802808
1157,0.010873936738641838
1158,0.007908076955654717
1159,0.0003716922124356487
1160,0.0011532839560370897
1161,0.0062604974907315165
1162,0.0006869495319341685
1163,0.03690423754595632
1164,0.0835268162533659
1165,0.008075706856254694
1166,0.009390716774342294
1167,0.026690514817527617
1168,0.0023066208255571826
1169,0.006754848986707692
1170,0.010717649585884005
1171,0.02866697640252956
1172,0.06787498271349539
1173,0.05848533777258219
1174,0.021252370780201615
1175,0.0049250052324452285
1176,0.010708401973407446
1177,0.05370688600855302
1178,0.07652864307259913
1179,0.1920931248782815
1180,0.008238215512589011
1181,0.03509425589002448
1182,0.012191209742934247
1183,0.004118828004151433
1184,0.010874108308243665
1185,0.027018752483774718
1186,0.015158177497282717
1187,0.001978098147901003
1188,0.0009887606037544939
1189,0.009886090357966911
1190,0.04926050245949402
1191,0.09654294487460242
1192,0.014500091707601775
1193,7.796171060469757e-07
1194,3.2813055838111917e-07
1195,0.0008240622930654332
1196,0.0037892741245489922
1197,0.000989622111118196
1198,0.00016532747823086251
1199,0.00033013883067011516
1200,0.015815485991494075
1201,0.0008238495049323349
1202,0.0011537737201361231
1203,0.0
1204,0.013673805596812584
1205,0.0011532125202131096
