dst,absolutetrust_score
1134,0.0004681275312044403
1135,6.841566531270837e-07
1136,0.0
1137,0.0
1138,0.0
1139,1.4235003034044376e-08
1140,0.0
1141,0.0
1142,0.0
1143,1.9432018832781126e-07
1144,0.0
1145,7.132435859165063e-06
1146,1.946444150988213e-07
1147,5.64462396204519e-06
1148,0.0
1149,6.512179214842278e-07
1150,7.693707987794664e-06
1151,0.0
1152,1.0230503316873241e-05
1153,7.696997654280637e-08
1154,3.821227377772745e-06
1155,0.0
1156,2.370889596865715e-06
1157,1.773722294872138e-05
1158,3.616184504384418e-08
1159,1.759593133792709e-05
1160,1.5277744682562714e-06
1161,1.4307381577955278e-06
1162,4.264598129425989e-05
1163,2.683948705974442e-07
1164,8.447585042638824e-07
1165,2.34632316217665e-06
1166,2.1565036355806396e-06
1167,1.0230503316873241e-05
1168,3.5526604093100897e-07
1169,1.946444150988213e-07
1170,6.183438694516656e-07
1171,4.444338267251167e-08
1172,0.0
1173,0.0
1174,1.101880657811421e-05
1175,4.141085912671118e-07
1176,7.220214566167675e-06
1177,9.622363437774012e-07
1178,0.0
1179,4.1579779603699115e-06
1180,1.0951842244382524e-06
1181,9.009241149054584e-06
1182,1.261389402854866e-05
1183,6.090828098781353e-06
1184,0.0
1185,8.838780211840527e-05
1186,3.7882674564751345e-07
1187,4.4387504724388923e-08
1188,1.7196719132651522e-08
1189,6.388706193874396e-07
1190,4.0086568362212304e-05
1191,3.725599812114889e-06
1192,2.1944803675941838e-05
1193,2.3632450143022956e-06
1194,3.177550665878281e-08
1195,3.4462572860156318e-06
1196,9.665634989292894e-08
1197,3.082640131264621e-08
1198,2.447824031317229e-05
1199,8.391013858247178e-07
1200,2.1788054058698526e-05
1201,0.0005534157144505011
1202,1.7312728604586945e-06
1203,2.370889596865715e-06
1204,0.00024133611616217825
1205,1.7256094345307879e-06
1206,8.18305219448052e-08
1207,9.855118095058854e-06
1208,3.4462572860156318e-06
1209,7.60509927179108e-08
1210,1.7933450679443225e-06
1211,0.0
1212,1.7933450679443225e-06
1213,1.793415222697787e-08
1214,1.0998946375546872e-05
1215,3.4462572860156318e-06
1216,2.683948705974442e-07
1217,5.710679078031351e-05
1218,3.9084338734874917e-07
1219,2.857614744657272e-06
1220,7.488150861174862e-06
1221,3.4462572860156318e-06
1222,0.00014727215199357769
1223,0.0007510855961729028
1224,3.4462572860156318e-06
1225,4.21334318661721e-06
1226,0.00030564442336144273
1227,2.302769687267157e-05
1228,5.147460683717167e-06
1229,2.600084556749581e-06
1230,9.896581182729216e-07
1231,5.307897980112261e-07
1232,1.164664315939767e-06
1233,4.990126064333674e-07
1234,1.2879793222997975e-05
1235,2.370889596865715e-06
1236,9.935143915379043e-08
1237,6.256123702602971e-06
1238,0.0
1239,1.3750296792208352e-06
1240,6.345050644936242e-07
1241,3.733132272631622e-07
1242,5.783706130670089e-06
1243,2.744385472724244e-05
1244,1.1354492537102197e-05
1245,0.000162194243788742
1246,0.0
1247,2.0441901319895295e-05
1248,3.4462572860156318e-06
1249,1.7312728604586945e-06
1250,3.3532088709345654e-07
1251,8.597677456325107e-07
1252,4.389967022407887e-06
1253,1.3336832934358805e-07
1254,2.0959641894024694e-07
1255,2.683948705974442e-07
1256,1.3353480755361643e-05
1257,4.4763076967672465e-06
1258,0.0002876785509337796
1259,4.964319699966164e-06
1260,1.5635793098362618e-07
1261,4.421707608670236e-08
1262,4.081421167708773e-06
1263,7.802923421611323e-06
1264,4.21334318661721e-06
1265,3.4462572860156318e-06
1266,1.7650903557991081e-06
1267,8.167071496683923e-05
1268,0.00017802254536943409
1269,1.3328727182144917e-06
1270,7.377395116796887e-06
1271,0.00012128969692131731
1272,0.010306614375836713
1273,0.0032839386497654803
1274,2.5791768177207568e-05
1275,0.0004244295469712335
1276,2.5791768177207568e-05
1277,1.7515612657619804e-05
1278,5.472553466492505e-07
1279,5.041201262452418e-06
1280,3.371250246487231e-07
1281,6.318813184037185e-05
1282,6.855979393287818e-06
1283,1.773722294872138e-05
1284,1.5877637366391874e-07
1285,1.164664315939767e-06
1286,4.517850887721434e-06
1287,0.0
1288,4.049061824827802e-06
1289,0.0001885835619562255
1290,8.104775714168949e-06
1291,8.813362113974614e-07
1292,5.239797230962296e-06
1293,2.638197266300654e-06
1294,0.0
1295,8.52015155928082e-06
1296,1.1048199644541159e-05
1297,0.0
1298,1.3595822893559228e-05
1299,9.190129253462349e-06
1300,6.561948434270919e-06
1301,0.0005270808106017762
1302,2.4865401371294542e-06
1303,1.2376685092868516e-05
1304,1.9766127663513285e-05
1305,5.6553154190242895e-06
1306,3.14688337531087e-08
1307,1.7854048400166877e-06
1308,0.0
1309,5.641490720521786e-07
1310,3.0679421637237702e-06
1311,5.641490720521786e-07
1312,5.87585542747211e-07
1313,3.0281777547618057e-07
1314,0.0
1315,1.3123942574467606e-05
1316,0.00015893689771267144
1317,0.00015201605974997495
1318,0.0001406342504689304
1319,2.9576029601709955e-05
1320,1.8584160285968637e-06
1321,1.0646302507352414e-05
1322,6.063121979787966e-06
1323,3.4462572860156318e-06
1324,1.0335900245066642e-05
1325,5.187202986093169e-06
1326,1.2819284315954684e-07
1327,0.0
1328,4.072798405768609e-06
1329,0.0
1330,3.4462572860156318e-06
1331,7.025791926686393e-06
1332,1.67797479953167e-05
1333,3.4462572860156318e-06
1334,0.00705990148919987
1335,0.0
1336,4.964319699966164e-06
1337,1.3311418550825709e-05
1338,2.4267240451417957e-06
1340,5.574032174275115e-07
1341,2.3536976157908882e-07
1342,1.512876974267477e-05
1343,3.316545091090142e-07
1344,3.692822681135964e-06
1345,2.8089600250394425e-07
1346,2.4984028954195283e-06
1347,6.901073106030246e-06
1348,1.993424563887911e-05
1349,2.0713527187088866e-07
1350,1.1934480610989506e-07
1351,3.148383611680717e-06
1352,4.634797707562656e-05
1353,0.00016746340482828653
1354,3.7949111148092177e-06
1355,5.459974516629721e-08
1356,2.847356663251235e-06
1357,5.733015227724127e-06
1358,1.5258608471137986e-05
1359,8.648248741414118e-06
1360,1.9050218321297258e-05
1361,0.0
1362,2.2992121760418503e-06
1363,0.0010236492268093577
1364,2.2086127938340543e-05
1365,1.1934480610989506e-07
1366,0.00022485694239362088
1367,0.0
1368,0.0001457024014696453
1369,0.0007985465834845893
1370,7.698078338883679e-06
1371,1.192082100935179e-07
1372,5.041201262452418e-06
1373,3.4462572860156318e-06
1374,2.4722734265903374e-07
1375,0.00036945149247590155
1376,0.00017407609922030613
1377,1.303944879991501e-05
1378,1.2202377129277725e-06
1379,1.1099643483584603e-06
1380,6.861344878896621e-08
1381,1.6007865113554647e-05
1382,5.6553154190242895e-06
1383,9.669083420200337e-05
1384,4.710151124716106e-05
1385,8.753587955450979e-06
1386,0.003908076251156161
1387,0.0
1388,1.2202377129277725e-06
1389,0.0004748315652825104
1390,1.2202377129277725e-06
1391,5.169368864329277e-06
1392,1.3353480755361643e-05
1393,0.0
1394,0.0002270770210023704
1395,0.0
1396,0.0001286356711021947
1397,7.763956035597281e-06
1399,7.877303259053662e-07
1400,0.00016772097573612268
1401,2.1470181702645544e-05
1402,1.0618250870492925e-05
1403,0.00015463372943038143
1404,0.0003400933441746793
1405,5.6553154190242895e-06
1406,3.938480930607271e-06
1407,2.370889596865715e-06
1408,1.6007865113554647e-05
1409,2.871996753556299e-07
1410,1.1890322514527886e-06
1411,1.4580310583040512e-06
1412,0.0003002691755429998
1413,0.00020185046371724668
1414,0.0
1415,5.702055505671812e-05
1416,3.148383611680717e-06
1417,4.366876727498677e-06
1418,1.7736884116124635e-06
1419,7.763956035597281e-06
1420,2.49367838991975e-06
1421,0.0004979067568660077
1422,5.872915042400364e-05
1423,3.148383611680717e-06
1424,1.2768522193193066e-06
1425,2.370889596865715e-06
1426,1.1287855410760545e-05
1427,3.7971537509206216e-08
1428,0.0
1429,3.148383611680717e-06
1430,3.148383611680717e-06
1431,1.6879590623443415e-05
1432,2.840693914456827e-06
1433,3.891064270793545e-07
1434,5.6553154190242895e-06
1435,2.4722734265903374e-07
1436,4.539419272291108e-05
1437,3.8574555640989776e-06
1438,5.481527713698895e-06
1439,1.2886567120015046e-05
1440,0.0
1441,2.8755802070366654e-06
1442,4.181601064452508e-06
1443,5.334705229784683e-05
1444,7.229681410428532e-06
1445,0.0
1446,1.3699408470039836e-05
1447,0.00039536344558268997
1448,9.588080724935437e-06
1449,3.4462572860156318e-06
1450,0.0
1451,2.4189341272462948e-05
1452,5.6553154190242895e-06
1453,0.0001965585259529384
1454,2.370889596865715e-06
1455,1.9396262922694726e-06
1456,0.0003086416272070915
1457,0.000518033124331972
1458,1.6655488146308359e-06
1459,0.0
1460,0.0
1461,3.247811822134801e-08
1462,4.354738149530537e-06
1463,0.00029237153673532647
1464,0.0002858169029969636
1465,2.0971954158804103e-06
1466,5.393193577245248e-07
1467,1.6007865113554647e-05
1468,7.99589138797847e-06
1469,0.00025195561079855154
1470,1.3699408470039836e-05
1471,0.0010584636377648966
1472,2.6071626426179414e-07
1473,0.00025745255834080813
1474,5.6553154190242895e-06
1475,0.0
1476,1.047037539050628e-06
1477,2.718638276996852e-05
1478,6.053282713372505e-05
1479,0.0004957234389244906
1480,0.0006945709352534245
1481,4.964319699966164e-06
1482,8.028776117510805e-06
1483,5.6553154190242895e-06
1484,5.6553154190242895e-06
1485,0.0
1486,0.00020456764414180522
1487,0.00017208263053127457
1488,0.000977133279909761
1489,0.0
1490,0.00029027459184892683
1491,0.0001226588425589639
1492,3.831399846765289e-06
1493,0.0001226588425589639
1494,1.6879590623443415e-05
1495,2.117209288154883e-06
1496,0.0004979067568660077
1497,0.0
1498,0.0
1499,6.151798230129995e-05
1500,6.080366292083322e-05
1501,0.0
1502,0.00016663105489601404
1503,0.0
1504,1.2351579326111575e-06
1505,0.0
1506,5.551871481891517e-06
1507,0.00037884268867112745
1508,0.0001464371349282056
1509,0.0
1510,0.0004895640768130345
1511,0.0
1512,0.00011625953653611801
1513,1.2081337270166661e-05
1514,1.1523550267369577e-06
1515,3.923735318844263e-06
1516,0.000977133279909761
1517,0.00013603928285512424
1518,0.0
1519,2.9125459043258066e-05
1520,0.0003795090639913859
1521,1.2997325314296303e-05
1522,0.0004912688760154595
1523,0.0
1524,0.0005130672728191042
1525,0.00039806615683406915
1526,0.0005400849453017335
1527,0.0006014071603988387
1528,6.28593548412613e-05
1529,4.817500155809619e-05
1530,1.3699408470039836e-05
1531,7.88665401323179e-05
1532,0.0
1533,0.00075203904768438
1534,0.0
1535,4.747846947608002e-05
1536,0.000977133279909761
1537,0.0014911125335193628
1538,1.9050218321297258e-05
1539,8.025171314275881e-05
1540,0.0
1541,0.000290556909669317
1542,1.1879291913257282e-06
1543,0.00017131814898066396
1544,1.1481714307639111e-05
1545,0.0
1546,0.0005279264451679114
1547,5.6553154190242895e-06
1548,0.00018488412340751274
1549,4.964319699966164e-06
1550,2.087143274239395e-06
1551,7.491398363919476e-06
1552,5.6553154190242895e-06
1553,0.000977133279909761
1554,0.0
1555,0.0001464823095264076
1556,1.1768286070013765e-05
1557,0.00012271544209004713
1558,0.0
1559,1.8331702172675567e-08
1560,5.6553154190242895e-06
1561,0.0
1562,5.773174795555631e-05
1564,2.1558801830409872e-05
1565,0.00016351437187452802
1566,2.8775867140575566e-05
1567,9.884394424705186e-06
1568,0.00018326726383915572
1569,2.1323386411435658e-05
1570,2.5161610278230445e-06
1571,9.588080724935437e-06
1572,0.0
1573,2.370889596865715e-06
1574,0.00034454439683091536
1575,9.305345328244727e-06
1576,1.115913176636187e-05
1577,0.0
1578,0.0
1579,4.815563638254576e-06
1580,5.032322055646089e-06
1581,5.6553154190242895e-06
1582,1.9599919265683536e-05
1583,0.0003870939327408482
1584,0.00012086019555622951
1585,0.00014005439051301298
1586,6.10671476970495e-06
1587,0.0
1588,2.20938483369808e-06
1589,0.0
1590,5.7807661956314e-07
1591,9.656950118545816e-05
1592,2.370889596865715e-06
1593,0.0003086637423864429
1594,0.0
1595,6.70387712812234e-06
1596,0.00015360435691242705
1597,2.20938483369808e-06
1598,2.20938483369808e-06
1599,0.0
1600,0.0
1601,5.6553154190242895e-06
1602,2.370889596865715e-06
1603,1.5236000022186745e-05
1604,5.339354988047344e-06
1605,7.039160550784295e-06
1606,1.6115044479260435e-05
1607,1.1966715785513837e-05
1608,1.3405915319050417e-05
1609,5.352322324236764e-06
1610,4.82255764365701e-05
1611,4.965196153546517e-06
1612,7.593014656272242e-05
1613,5.6553154190242895e-06
1614,2.20938483369808e-06
1615,7.948261293318268e-05
1616,2.313984166365607e-05
1617,5.633709388502759e-06
1618,0.0003545538084010969
1619,0.0005647690153583893
1620,9.455824968065877e-05
1621,1.6060314684762174e-05
1622,4.964319699966164e-06
1623,0.0004976808457805314
1624,5.484240871731216e-06
1625,2.20938483369808e-06
1626,7.53550050959579e-06
1627,5.6553154190242895e-06
1628,0.0001768769161150754
1629,9.453127456594118e-05
1630,9.884394424705186e-06
1631,8.541926011228672e-07
1632,7.097650254921382e-06
1633,0.00010917862552115197
1634,0.00033491994867649287
1635,1.4607918818929275e-06
1636,0.0001704255646646518
1637,1.1248452878757004e-05
1639,0.00018890374112647156
1640,5.6553154190242895e-06
1641,2.0398065808888595e-05
1642,1.5236000022186745e-05
1643,0.0
1644,3.3817701224369164e-05
1645,1.0248828237106402e-05
1646,0.0
1647,1.578645991071048e-05
1648,1.2765162574638638e-05
1649,0.0
1650,4.200534287900331e-06
1651,2.7841292353863374e-05
1653,2.2250397486674718e-05
1654,3.921996732281436e-06
1655,4.000004570151614e-06
1656,0.00025410217500840005
1657,8.231019560333496e-06
1658,1.6879590623443415e-05
1659,0.0
1660,0.0
1661,9.32115014680878e-06
1662,1.9441382166378566e-05
1663,0.0
1664,6.031708580248234e-06
1665,9.006193528109834e-06
1666,8.129572959335417e-06
1667,0.0010418400414482203
1668,3.912578037773259e-06
1669,2.053341291222373e-10
1670,0.00016959461275402443
1671,7.504818578107215e-06
1672,2.2518000971828592e-05
1673,1.1330643382428041e-06
1674,0.0003699790151074278
1675,0.00015930699489846416
1676,0.0002600617241138991
1677,0.00022887920316492797
1678,5.6553154190242895e-06
1679,1.935375063850805e-05
1680,0.0
1681,1.3699408470039836e-05
1682,0.000977133279909761
1683,2.20938483369808e-06
1684,1.2626465290565603e-07
1685,6.334450500234903e-07
1686,6.6151388426348805e-06
1687,1.3699408470039836e-05
1688,2.509893675791998e-05
1689,0.00012204220829974324
1690,7.64837744831014e-05
1691,5.6553154190242895e-06
1692,6.007515413625718e-06
1693,0.00013878805635921047
1694,0.0
1695,0.0
1696,9.32115014680878e-06
1697,4.915973828526511e-06
1698,2.20938483369808e-06
1699,5.6553154190242895e-06
1700,8.510210456870652e-06
1701,9.610593846818534e-06
1702,6.26455913124603e-06
1703,3.0524942064602605e-10
1704,4.706781925792571e-05
1705,0.0
1706,0.0
1707,2.1323386411435658e-05
1708,8.86043974978557e-07
1709,0.0
1710,9.573044533184254e-06
1711,7.504818578107215e-06
1712,3.900711685261156e-06
1713,1.7257446528436592e-05
1714,0.00021255165085566234
1715,4.75235764570354e-06
1716,0.0
1717,2.370889596865715e-06
1718,2.1323386411435658e-05
1719,0.00022683448217593877
1720,4.5806373122379685e-06
1721,6.185038178436125e-06
1722,2.2281185884388474e-05
1723,3.099054480816373e-07
1724,5.6553154190242895e-06
1725,0.00013571121371688355
1726,9.588080724935437e-06
1727,0.0005004652956008221
1728,2.5344894993933928e-06
1729,5.217692035300962e-07
1730,5.032322055646089e-06
1731,0.00010689204746470506
1732,5.6553154190242895e-06
1733,1.0977879316737489e-05
1734,0.0
1735,3.335126912008384e-05
1736,0.00024099463900413903
1737,0.0
1738,4.970363200881086e-05
1739,0.0
1740,1.3956217453911933e-05
1741,4.339591747290399e-05
1742,3.8803973316056005e-06
1743,1.419531016033524e-05
1744,6.808851545599937e-05
1745,5.147460683717167e-06
1746,7.240690942574742e-05
1747,1.3699408470039836e-05
1748,5.147460683717167e-06
1749,0.0
1750,0.000715651525177862
1751,1.6119179596279007e-05
1752,0.00019029184404511108
1753,0.00018976516273499196
1754,0.00017831708926399184
1755,2.475263083634319e-05
1756,1.0297590759779638e-05
1757,0.00023956139451987812
1758,0.0001089110816437347
1759,9.573044533184254e-06
1760,7.504818578107215e-06
1761,5.147460683717167e-06
1762,3.687367083106885e-05
1763,1.0019848806865879e-05
1764,0.00016537360783542578
1765,9.106936018751065e-05
1766,5.131228990455271e-05
1767,0.0009140322551364842
1768,7.504818578107215e-06
1769,5.0492221437350275e-06
1770,1.261389402854866e-05
1771,8.291517955931417e-05
1772,0.0
1773,1.4251142340229694e-05
1774,7.113321913458897e-06
1775,6.185038178436125e-06
1776,1.8753781963489005e-05
1777,8.56151956866122e-07
1778,2.1517963836126634e-05
1779,1.0913592281067782e-05
1780,1.9774855542416118e-05
1781,0.0
1782,1.5268228093175065e-05
1783,0.0
1784,6.326889649362625e-06
1785,9.92436704995818e-06
1786,2.2276888597398986e-05
1787,1.0677654518587655e-06
1788,0.00010514851381657376
1789,1.3845419575132505e-05
1790,9.636109227812251e-06
1791,0.0
1792,1.5786989482792293e-05
1793,0.0
1794,0.001406726403601654
1795,5.6553154190242895e-06
1796,5.6553154190242895e-06
1797,8.22114776376904e-06
1798,3.771541155000088e-06
1799,9.425540051499843e-06
1800,3.154141380241661e-05
1801,6.185038178436125e-06
1802,0.00014024856104713645
1803,2.9517387421455487e-05
1804,1.5026321083591924e-05
1805,7.912115126298961e-06
1806,1.2130605179709985e-05
1807,6.185038178436125e-06
1808,8.450296607426099e-06
1809,3.571727950262646e-05
1810,0.004371265191435462
1811,0.00014888429910231776
1812,5.6553154190242895e-06
1813,2.7612008422915697e-06
1814,7.70422099706405e-06
1815,0.00035620939154821076
1816,2.7534863313500702e-05
1817,0.00028903310777368766
1818,2.7534863313500702e-05
1819,0.00026138213483144093
1820,3.287455572605321e-05
1821,5.147460683717167e-06
1822,2.7534863313500702e-05
1823,8.558777166626379e-06
1824,1.4305639096277238e-06
1825,6.185038178436125e-06
1826,5.395580036919283e-07
1827,0.0
1828,8.570190014736738e-06
1829,0.0003736502173300222
1830,6.185038178436125e-06
1831,5.147460683717167e-06
1832,0.00020762796679635136
1833,0.0005463170510463586
1834,4.081711512701736e-06
1835,5.147460683717167e-06
1836,0.0
1837,1.9067807298848406e-05
1838,0.0008080876090517287
1839,1.1880171894429898e-05
1840,1.1086152118456368e-05
1841,7.938734294171789e-05
1842,1.4794880297341312e-05
1843,9.895984023659254e-07
1844,2.940817279098127e-06
1845,7.820514663540094e-06
1846,5.673402608126084e-05
1847,1.970930630780726e-05
1848,0.0010287093990758332
1849,0.019297860396877767
1850,0.00030956010715119206
1851,3.9739908816839e-06
1852,7.912115126298961e-06
1853,1.1639260663268968e-05
1854,0.0
1855,0.0
1856,7.912115126298961e-06
1857,5.6553154190242895e-06
1858,0.0
1859,1.597917635877618e-05
1860,0.00016758709177342113
1861,7.938734294171789e-05
1862,0.0
1863,4.56637532418108e-07
1864,4.453868849170788e-06
1865,7.912115126298961e-06
1866,7.912115126298961e-06
1867,8.708642643627726e-06
1868,8.570190014736738e-06
1869,5.6553154190242895e-06
1870,0.0
1871,7.912115126298961e-06
1872,4.5549033181593605e-06
1873,1.0445487129340011e-05
1874,7.912115126298961e-06
1875,7.152562475638314e-06
1876,1.8281872711981688e-05
1877,0.0
1878,8.311367257470585e-06
1879,5.7576956202253735e-05
1880,3.010951863684151e-05
1881,1.033229800870802e-06
1882,7.912115126298961e-06
1883,1.5236000022186745e-05
1884,7.912115126298961e-06
1885,3.007300612084736e-05
1886,0.000254512277009663
1887,2.283666817904815e-06
1888,4.345236485986798e-05
1889,3.3546168562953154e-05
1890,0.00022071825905352498
1891,5.575056850430292e-07
1892,5.830179501540486e-06
1893,4.214716759673324e-05
1894,1.1751811729595222e-05
1895,7.097650254921382e-06
1896,0.00011338949579347142
1897,5.6553154190242895e-06
1898,2.8983357933091327e-06
1899,9.908256145563502e-05
1900,5.4956072404937384e-06
1901,6.185038178436125e-06
1902,0.0007617787179881755
1903,5.575056850430292e-07
1904,7.912115126298961e-06
1905,8.483452686662095e-05
1906,6.364182570897799e-06
1907,4.339591747290399e-05
1908,7.125364162341454e-07
1909,0.0013615745312741592
1910,0.0014911125335193628
1911,0.0005410629981533866
1912,1.6983142837217867e-05
1913,5.989884162540042e-07
1914,0.0
1915,8.179029434326201e-06
1916,0.00010506776473018506
1917,0.0003927397731714383
1918,5.8253591592689956e-06
1919,0.00027237132142143746
1920,0.0003910679202271708
1921,0.00012355954951425257
1922,0.00029771916490420905
1923,0.0003524671222019856
1924,1.9067807298848406e-05
1925,1.5236000022186745e-05
1926,0.0
1927,1.5722281062186125e-06
1928,5.6553154190242895e-06
1929,6.672084406973654e-07
1930,0.0010273519588132765
1931,2.9130636515170705e-06
1932,0.0
1933,1.4782820652920665e-05
1934,1.2831160031905487e-05
1935,6.185038178436125e-06
1936,0.00038513440569433
1937,0.00021694490598468924
1938,0.00019471697586501182
1939,0.00029014053789835887
1940,4.2713942615094096e-06
1941,1.9067807298848406e-05
1942,1.6879590623443415e-05
1943,8.059969966048765e-06
1944,0.0003323002859231512
1945,6.185038178436125e-06
1946,0.0006488515989951986
1947,1.944600609127355e-05
1948,5.3058383087849595e-06
1949,9.790925528161307e-06
1950,0.001123981004972405
1951,2.7481077946736644e-05
1952,0.001123981004972405
1953,0.0019371007430361467
1954,0.001123981004972405
1955,8.952830441195914e-05
1956,4.55913163515641e-05
1957,1.8354491767333394e-06
1958,2.0967790762451773e-05
1959,4.049061824827802e-06
1960,5.6445136443122204e-06
1961,1.8303929927941272e-05
1962,9.566748356170154e-06
1963,0.0
1964,0.0001087526882525312
1965,1.9067807298848406e-05
1966,1.1645305177706396e-05
1967,0.00017419286661332208
1968,7.646326997385959e-06
1969,8.176919216791521e-07
1970,7.912115126298961e-06
1971,9.980094725843201e-05
1972,1.9852138089143695e-05
1973,6.43839394530546e-06
1974,5.30027981737463e-06
1975,0.0
1976,3.852723066559118e-05
1977,9.096801003938505e-06
1978,1.994163991571239e-06
1979,1.4876962046897122e-06
1980,4.964319699966164e-06
1981,1.1692377457906063e-05
1982,3.3422442271924886e-06
1983,0.0
1984,0.00031842102555270816
1985,4.56637532418108e-07
1986,0.00030147808593645624
1987,5.633709388502759e-06
1988,9.917869976993306e-06
1989,0.0001721644926061649
1990,0.0002634530254564224
1991,0.00011475443627570668
1992,6.792847695974996e-06
1993,5.2699126149919225e-06
1994,1.3632642085184654e-05
1995,1.0804027601327954e-06
1997,1.6483661318264938e-05
1998,0.00015709863743469158
1999,1.9067807298848406e-05
2000,3.978761288359136e-06
2001,5.448195783809e-06
2002,6.727293308203425e-06
2003,0.001123981004972405
2004,5.627115116660244e-06
2005,0.0
2006,0.0003225815329950657
2007,7.504818578107215e-06
2008,0.0
2009,7.912115126298961e-06
2010,1.9599919265683536e-05
2011,0.0007478284350571225
2012,0.0004522696460426584
2013,0.0005121425422363647
2014,0.0002747090588404754
2015,1.4547574146395818e-06
2016,0.00027331180778798146
2017,0.00014518915304421548
2018,5.178795760634381e-05
2019,0.001123981004972405
2020,2.5425385158314474e-05
2021,5.633709388502759e-06
2022,2.1316764526543346e-06
2023,0.0
2024,3.514171926327164e-05
2025,5.6553154190242895e-06
2026,2.8041863919019416e-07
2027,7.504818578107215e-06
2028,0.00018584055798966003
2029,5.6553154190242895e-06
2030,0.0003126463995660798
2031,7.938734294171789e-05
2032,9.362180494984482e-06
2033,1.8928021551002528e-05
2034,0.00016923929921481236
2035,4.780711909829843e-06
2036,0.0
2037,7.912115126298961e-06
2038,9.706501842817016e-07
2039,0.0
2040,9.918662777038207e-05
2041,0.0
2042,7.622159302126894e-06
2043,4.979299120632186e-06
2044,0.00023983822594858675
2045,0.0014309366217031142
2046,0.0002725870381206622
2047,7.152562475638314e-06
2048,0.00039537318385041566
2049,5.769550277715326e-06
2050,0.0004161753789593744
2051,0.0
2052,1.0505673173805438e-05
2053,5.549325125127622e-06
2054,1.1275920551472774e-05
2055,0.001123981004972405
2056,0.0004841677824204012
2057,1.548495100889008e-05
2058,0.000573977536885621
2059,1.7425118226010955e-05
2060,0.0
2061,0.001123981004972405
2062,0.0005681020561061941
2063,8.792640251013645e-05
2064,2.8696865743342833e-06
2065,0.0
2066,2.1698297757780097e-05
2067,0.0001179347784579138
2068,5.293446695793296e-07
2069,7.152562475638314e-06
2070,1.5294690279024424e-05
2071,0.00039180408812019624
2072,8.6495022164641e-06
2073,1.0627938425395398e-06
2074,0.0
2076,0.000641586433333426
2077,0.001123981004972405
2078,0.0
2079,1.312076838516097e-05
2080,1.5459645383705784e-06
2081,0.0003915537444548226
2082,2.4654701611318983e-07
2083,0.0003834558708674913
2084,9.841976053522426e-06
2085,1.5968848560016273e-05
2086,1.4205458275421615e-06
2087,0.00034891924264892146
2088,1.0188300794557351e-06
2089,3.1475757451825524e-05
2090,0.00022507255340853852
2091,1.291706985574687e-05
2092,1.7697724326230954e-06
2093,9.864196508502134e-06
2094,5.633709388502759e-06
2095,2.5239364757191265e-05
2096,2.515885995251977e-05
2097,0.00046904108730913937
2098,0.0002992510135232098
2099,1.1248452878757004e-05
2100,1.7425118226010955e-05
2101,5.633709388502759e-06
2102,1.7810833671022065e-05
2103,1.3714077274377482e-05
2104,5.205301019604657e-06
2105,0.0
2106,9.576108679803044e-06
2107,1.8303929927941272e-05
2108,0.000757713389226966
2109,5.6553154190242895e-06
2110,0.00012176879865928982
2111,1.5417474377694333e-06
2112,2.1698297757780097e-05
2113,8.765646849395107e-06
2114,2.5664373035616093e-05
2115,0.00038321004288615344
2116,1.229001614895699e-05
2117,7.938734294171789e-05
2118,3.676594793771318e-05
2119,0.00020206580959207036
2120,2.2773391471348326e-05
2121,1.8037585309123218e-05
2122,3.5146508737041664e-06
2123,0.0003517136995757984
2124,0.0002792805200954532
2125,0.006392361699924175
2126,0.0
2127,7.912362276011629e-06
2128,1.3990582984118554e-06
2129,1.2144718435502507e-05
2130,4.56637532418108e-07
2131,9.886201423804985e-06
2132,0.0001251908314986045
2133,7.482366171014789e-07
2134,4.382259113458585e-06
2135,2.629204501407112e-05
2136,2.7225882828394062e-05
2137,2.756787263751363e-05
2138,1.221567489586034e-05
2139,1.1547162643360409e-05
2140,5.0324255068436134e-05
2141,9.145006328531484e-06
2142,0.00012914022120014072
2143,3.5568370793793275e-05
2144,9.90366948637531e-06
2145,5.555385397028448e-06
2146,8.751317328122747e-06
2147,7.938734294171789e-05
2148,5.017515907148482e-07
2149,1.0849148878890048e-05
2150,8.570190014736738e-06
2151,1.7697724326230954e-06
2152,4.318675664043958e-06
2153,0.0
2154,1.1564960459732188e-05
2155,0.00042588478701668524
2156,0.0
2157,1.0601493601495345e-07
2158,0.0005199089320103976
2159,4.8574351344776155e-05
2160,2.3175313100301007e-05
2161,1.3027030374389906e-05
2162,7.020559814216262e-06
2163,1.8303929927941272e-05
2164,0.0
2165,0.00029644054403287303
2166,1.1176311894906203e-05
2167,3.452245611417972e-05
2168,1.229001614895699e-05
2169,1.7643891970693053e-07
2170,0.0
2171,3.3038924955839945e-08
2172,5.6553154190242895e-06
2173,0.0001539118508393079
2174,0.00022943021500995128
2175,0.0003517991771207003
2176,0.00036139628942298644
2177,0.0
2178,0.00022162777074280954
2179,0.0
2180,8.488175980178776e-05
2181,0.0
2182,1.4205458275421615e-06
2183,5.6553154190242895e-06
2184,1.7697724326230954e-06
2185,7.8507135365949e-05
2186,0.00027830796850204364
2187,0.0001981351668972539
2188,8.508725066855711e-06
2189,2.8350032566925313e-05
2190,0.0
2191,0.0
2192,1.4805709678204164e-05
2193,1.3699408470039836e-05
2194,0.00010131672260878946
2195,0.0003819632759690079
2196,0.0
