dst,repulink_score
1041,5.626827554453458e-13
1042,4.973084039057971e-13
1043,6.124731783376205e-13
1044,9.97490320922228e-13
1045,4.29068008478372e-13
1046,7.044265373140356e-13
1047,6.638964729455341e-13
1048,6.411022625812686e-13
1049,5.842009385525252e-13
1050,5.342980108513401e-13
1051,4.764244755868627e-13
1052,1.0980685707990194e-12
1053,4.707876755444056e-13
1054,5.783977010663642e-13
1055,2.8211387833845053e-13
1056,6.460218581201311e-13
1057,7.062326849472187e-13
1058,5.547790331440077e-13
1059,4.309714411718595e-13
1060,5.360429050642431e-13
1061,6.299713639100437e-13
1062,5.063712972128559e-13
1063,5.56343589933191e-13
1064,6.540482079224031e-13
1065,5.694895544040133e-13
1066,6.463567852190699e-13
1067,3.254354263021645e-13
1068,6.481434602737057e-13
1069,7.152850486996807e-13
1070,4.885982060113788e-13
1071,5.116209106606797e-13
1072,6.511033201133394e-13
1073,3.531163456890426e-13
1074,3.594377039012578e-13
1075,1.4795428649762925e-13
1076,5.456429604054981e-13
1077,4.899749275662211e-13
1078,6.553241081084837e-13
1079,1.4056347733024525e-13
1080,1.7495493978676145e-13
1081,1.403785258924238e-13
1082,2.9634282780506613e-13
1083,6.35387155364069e-13
1084,7.257736049466071e-13
1085,2.731324794680645e-13
1086,3.250455264904527e-13
1087,6.944367312518787e-13
1088,6.991447767575926e-13
1089,4.5395497106172135e-13
1090,5.946521886022411e-13
1091,6.325008029734866e-13
1092,5.3567051768456784e-14
1093,2.4681017529757215e-13
1094,3.504525423541819e-13
1095,6.167986450018646e-13
1096,4.0584397025099776e-13
1097,5.3567051768456784e-14
1098,6.435426644190942e-13
1099,6.646476413687984e-13
1100,8.319332660016082e-13
1101,4.817749045995736e-13
1102,3.568866985394512e-13
1103,5.239848243210071e-12
1104,2.1711056029694834e-12
1105,4.626624268372963e-13
1106,4.654966758376187e-13
1107,6.364617114889588e-13
1108,6.159230674338723e-13
1109,7.249111973394715e-13
1110,1.0464055799313988e-12
1111,4.779491715259811e-13
1112,3.9776220879789423e-13
1113,3.7228918709230725e-13
1114,7.293097115513426e-13
1115,7.880997202554315e-13
1116,4.782984919299915e-13
1117,6.596580060533531e-13
1118,5.766572523753643e-13
1119,9.150941048601258e-13
1120,5.095794452005288e-13
1121,5.660686791406652e-13
1122,4.969399219254298e-13
1123,7.861845307550867e-13
1124,8.282591289161687e-13
1125,6.391230251430959e-13
1126,7.586763020211631e-13
1127,6.592397984966836e-13
1128,4.380080880747001e-13
1129,6.506154733238797e-13
1130,5.168372015311113e-13
1131,8.332891401215786e-13
1132,4.66606583807011e-13
1133,6.061062702070072e-13
1134,3.438521614100418e-13
1135,4.0230836633525027e-13
1136,4.693356943380772e-13
1137,4.651441366216547e-13
1138,4.703606261893126e-13
1139,5.153416478563973e-13
1140,3.6770251904964085e-13
1141,1.9916422308437607e-13
1142,2.4693286392639014e-13
1143,1.8517934699226444e-13
1144,4.3527216277597753e-13
1145,4.918528132197013e-13
1146,4.3813463676780463e-13
1147,4.518519332041867e-13
1148,4.324829951046548e-13
1149,5.005739536780259e-13
1150,4.3541022743606567e-13
1151,5.587872877992405e-13
1152,5.440079639617145e-13
1153,4.750084975794563e-13
1154,4.1068447700577423e-13
1155,6.254311451169158e-13
1156,6.166078211002396e-13
1157,4.114585831206391e-13
1158,2.8752091852491544e-13
1159,5.032825072095002e-13
1160,4.73905364653553e-13
1161,3.968415670722203e-13
1162,5.334665277456209e-13
1163,3.590989584843241e-13
1164,4.868388248412106e-13
1165,3.8527504991117146e-13
1166,6.51521963671359e-13
1167,4.928063405711283e-13
1168,5.070692739625252e-13
1169,2.5268628107931774e-13
1170,4.702238457211641e-13
1171,3.9375635960307334e-13
1172,5.383435982415926e-13
1173,3.6052424107252817e-13
1174,5.430423195093127e-13
1175,3.896854957243411e-13
1176,2.2549203960805275e-13
1177,4.657906942642217e-13
1178,6.148826004833983e-13
1179,5.786449794460856e-13
1180,4.044474479322954e-13
1181,3.9592473207564575e-13
1182,5.902030754584252e-13
1183,2.1629994124902032e-13
1184,4.768285713190274e-13
1185,5.856556804200871e-13
1186,4.644390421705346e-13
1187,3.5530740944009397e-13
1188,5.10977950243394e-13
1189,2.5694913784165926e-13
1190,3.6459146264948114e-13
1191,4.070639948341358e-13
1192,4.944450833704826e-13
1193,2.8767209707019567e-13
1194,1.3211474045841233e-12
1195,5.205898814996385e-13
1196,5.970080198330071e-13
1197,4.073309051197208e-13
1198,5.132418899318962e-13
1199,3.2156447596633477e-13
1200,1.8838577938756943e-13
1201,4.852679216896274e-13
1202,4.760526309303149e-13
1203,1.8451227764017625e-13
1204,6.851751302217947e-14
1205,3.2654243903878655e-13
1206,1.8451227764017625e-13
1207,1.4324504611053748e-13
1208,1.3644532576687803e-13
1209,7.337135463811137e-13
1210,6.48914550733796e-13
1211,4.463920980704732e-14
1212,3.519224881817672e-13
1213,4.463920980704732e-14
1214,4.635075438492901e-13
1215,4.463920980704732e-14
1216,4.463920980704732e-14
1217,4.463920980704732e-14
1218,4.189846635560332e-13
1219,1.6247809949616337e-13
1220,1.6053673871677284e-13
1221,2.5654232717233105e-13
1222,5.209703626247503e-13
1223,4.463920980704732e-14
1224,4.37200986021886e-13
1225,1.6881684537528278e-13
1226,6.103555548169096e-13
1227,4.463920980704732e-14
1228,4.463920980704732e-14
1229,6.841179990786589e-13
1230,6.492382410001585e-13
1231,4.463920980704732e-14
1232,3.7354369890576956e-13
1233,5.533888719874084e-13
1234,4.401783173834782e-13
1235,1.0598291683097092e-12
1236,8.498133553153961e-13
1237,4.853347024328047e-13
1238,6.788988673200078e-13
1239,5.542430487667533e-13
1240,3.1768973022006666e-13
1241,4.722500642237126e-13
1242,4.860204479112324e-13
1243,5.249698490190097e-13
1244,4.0686257399827475e-13
1245,2.1699763174752188e-13
1246,4.1416211053933873e-13
1247,3.2975705266625314e-13
1248,5.989684685998589e-13
1249,1.51577302897103e-12
1250,4.5050213054799656e-13
1251,5.039054790729208e-13
1252,4.392838638893859e-13
1253,4.3372003376184067e-13
1254,4.908550082741747e-13
1255,6.734503517291942e-13
1256,3.2722397458696734e-13
1257,4.2355579324953984e-13
1258,3.9466758643150277e-13
1259,7.200007472316063e-13
1260,5.07528558946537e-13
1261,4.504660579554754e-13
1262,6.666717463468885e-13
1263,8.671137602398325e-13
1264,4.750807971106592e-13
1265,2.7136701884727492e-12
1266,2.6093579744712504e-13
1267,3.8657131287117013e-13
1268,4.064049845043388e-13
1269,5.313623394703578e-13
1270,5.016735427511716e-13
1271,5.169971984431948e-13
1272,3.286331611739846e-13
1273,5.878341611421454e-13
1274,3.768443705558792e-13
1275,1.2041190120930796e-12
1276,4.308804365263971e-13
1277,3.4509540367093914e-13
1278,4.568484525692312e-13
1279,4.3469162852334716e-13
1280,4.188562918702625e-13
1281,1.9211382366208543e-12
1282,4.072658210318577e-13
1283,3.902911947520424e-13
1284,4.3999994895589896e-13
1285,3.6948347513198887e-13
1286,4.4218340469274373e-13
1287,3.8662397311519733e-13
1288,4.0015641797464423e-13
1289,3.860374110597447e-13
1290,4.0818795593683694e-13
1291,3.681757229904571e-13
1292,9.840793570445163e-13
1293,4.0948297207950247e-13
1294,5.09091527121738e-13
1295,5.23497763025011e-13
1296,1.5245594958742506e-13
1297,5.183898854296238e-13
1298,5.627571733163117e-13
1299,4.3891400290468297e-13
1300,3.814237625461154e-13
1301,3.3545191051361703e-13
1302,5.154756702568783e-13
1303,1.5245594958742506e-13
1304,3.607173531116079e-13
1305,3.6758484782430234e-13
1306,4.0079349286735416e-13
1307,3.522591926474191e-13
1308,3.9544833789121043e-13
1309,4.079164836639661e-13
1310,4.0741291019491526e-13
1311,3.049171660842431e-13
1312,2.9314937278860464e-13
1313,4.575588777019587e-13
1314,3.6059079279861137e-13
1315,3.3335100477479503e-13
1316,4.410607027217117e-13
1317,3.784779188338506e-13
1318,3.90320865463184e-13
1319,5.717994556404529e-13
1320,4.2938372442028954e-13
1321,2.4684855638608734e-13
1322,7.691724195619682e-13
1323,2.0730643067071428e-13
1324,3.23461492137658e-13
1325,3.464868369446049e-13
1326,3.866751306649057e-13
1327,3.8212643742256185e-13
1328,6.070871827449843e-13
1329,8.196477890044759e-14
1330,5.44582160009978e-13
1331,4.3688882805088923e-13
1332,4.2998810793086027e-13
1333,6.219457469288978e-13
1334,4.612740284031507e-13
1335,3.9095349434338295e-13
1336,4.143327667114087e-13
1337,4.4883987576795825e-13
1338,4.363753469737925e-13
1339,4.2314707954620045e-13
1340,3.594727732920164e-13
1341,2.0067822912300853e-13
1342,3.8313077759310737e-13
1343,4.569835697742678e-13
1344,5.062329938378395e-13
1345,7.445305592783658e-14
1346,5.158172058302174e-13
1347,3.1244995485020116e-13
1348,4.2385650022789414e-13
1349,3.3698724398408937e-13
1350,5.079788210565801e-13
1351,2.941858190616921e-13
1352,3.127258496083327e-13
1353,4.3996457492984615e-13
1354,5.410470278215769e-13
1355,3.0911099709976765e-13
1356,4.068960766085927e-13
1357,3.7716500604497603e-13
1358,3.786373810892393e-13
1359,4.3152491557664727e-13
1360,4.4194254703328133e-13
1361,5.041829501348469e-13
1362,4.5142299229698094e-13
1363,4.554211064601787e-13
1364,3.4973084224398254e-13
1365,4.265803787395105e-13
1366,3.985518973659584e-13
1367,4.550661237043387e-13
1368,3.711651559813488e-13
1369,4.744242855683684e-13
1370,3.349065217036153e-13
1371,5.109178919283433e-13
1372,4.049924777647081e-13
1373,9.113970543280314e-13
1374,4.792444283525651e-13
1375,4.604335980340012e-13
1376,4.1823432048603733e-13
1377,2.6253037442838216e-13
1378,4.0833218802120713e-13
1379,3.666233249516745e-13
1380,4.735350810469076e-13
1381,3.8320527447503504e-13
1382,2.635602583073486e-13
1383,2.489747509879929e-13
1384,2.8660056643679783e-13
1385,8.147372317693831e-13
1386,2.980505960721014e-13
1387,2.1432030040669721e-13
1388,4.956523640596485e-13
1389,0.03998484076531478
1390,2.1976512197784166e-13
1391,1.8506239354993825e-13
1392,4.3463143647869504e-13
1393,2.2269131439627582e-13
1394,4.3598477465761534e-13
1395,5.109178919283433e-13
1396,1.9846361977469913e-13
1397,7.859801246064359e-14
1398,4.864473974133539e-13
1399,3.256155417867764e-13
1400,9.367506339730771e-13
1401,2.1801856751830777e-12
1402,6.954971493772174e-13
1403,3.571136784563786e-14
1404,3.88681508018964e-13
1405,3.7447775774294075e-13
1406,3.571136784563786e-14
1407,4.652994622969596e-13
1408,3.571136784563786e-14
1409,4.388389221687853e-13
1410,3.571136784563786e-14
1411,3.571136784563786e-14
1412,3.571136784563786e-14
1413,3.8308149853014153e-13
1414,3.571136784563786e-14
1415,4.345006779998597e-13
1416,3.571136784563786e-14
1417,4.3527288172666376e-13
1418,3.571136784563786e-14
1419,1.2286258419843785e-12
1420,3.839568810037836e-13
1421,3.222606626741775e-13
1422,3.571136784563786e-14
1423,3.4782842232995286e-13
1424,3.571865534249302e-13
1425,2.492712428110769e-13
1426,7.334812481374906e-13
1427,3.75839208257051e-13
1428,2.737637383934151e-13
1429,3.2608695893668923e-13
1430,3.5389846226490694e-13
1431,3.019189016341694e-13
1432,4.1589865481260724e-13
1433,3.2144330675359015e-13
1434,2.8048954902475163e-13
1435,3.255716517758353e-13
1436,3.367094068679456e-13
1437,4.093636015502035e-13
1438,3.362640334067634e-13
1439,2.266106142333471e-13
1440,4.123846291320651e-13
1441,3.5772739615991785e-13
1442,3.100142395355993e-13
1443,4.695846746333242e-13
1444,4.318675783579759e-13
1445,4.443438079779822e-13
1446,3.498000118494781e-13
1447,3.008320280356719e-13
1448,1.983959755107526e-12
1449,4.0882118932638677e-13
1450,5.419031041330444e-13
1451,4.393870543967795e-13
1452,8.69158491301597e-14
1453,3.4088919528274196e-13
1454,4.2638771520571854e-13
1455,5.919634931137279e-13
1456,3.547013454392423e-13
1457,4.158780742842733e-13
1458,3.131853010037985e-13
1459,3.9833161433315376e-13
1460,3.6390285964422167e-13
1461,3.6573071273250804e-13
1462,8.076134742530281e-13
1463,3.559839177570941e-13
1464,1.1308235431272619e-12
1465,4.1727105190485937e-13
1466,8.413347453246184e-13
1467,3.2047069445982446e-13
1468,3.440580910161346e-13
1469,1.0528275898278836e-12
1470,3.844694813123574e-13
1471,2.886431545474179e-13
1472,4.937124142962133e-13
1473,2.875552514393472e-13
1474,1.2964757477763264e-12
1475,3.49369549399091e-13
1476,4.0422550006096414e-13
1477,3.292243872768619e-13
1478,3.812769563779749e-13
1479,3.975807427663574e-13
1480,2.4593880737726126e-13
1481,2.542816832409789e-13
1482,3.4578087212435645e-13
1483,3.316785617175243e-13
1484,3.8947922858855217e-13
1485,2.7283548563829296e-13
1486,1.5841913157918481e-13
1487,7.697867303047838e-13
1488,2.8017294960155163e-13
1489,2.7311787451246653e-13
1490,2.8494236337595857e-13
1491,2.8236987045313026e-13
1492,4.0545722623101205e-13
1493,3.284676490616856e-13
1494,4.237993087161262e-13
1495,3.3463139605060896e-13
1496,3.1528498679630467e-13
1497,3.106196844619275e-13
1498,2.5809700111757156e-13
1499,3.7252485853282703e-13
1500,3.342502822228402e-13
1501,2.904111937398051e-13
1502,3.72501098305163e-13
1503,2.345194982308838e-13
1504,5.219333359696124e-13
1505,2.7484810277227825e-13
1506,3.63550571146073e-13
1507,2.6232791804725945e-13
1508,2.1997039835754537e-13
1509,2.771386242217044e-13
1510,3.429285331548775e-13
1511,3.6276558234753746e-13
1512,1.869923523727232e-13
1513,2.8447882541390685e-13
1514,1.8587683600933067e-13
1515,2.0638967141996204e-13
1516,3.7101058471838965e-13
1517,3.640437189566387e-13
1518,4.2452657522798136e-13
1519,3.3024127340934016e-13
1520,3.5284856217736935e-13
1521,3.4000874432519235e-13
1522,3.360908326296298e-13
1523,3.5832317860514926e-13
1524,2.429587869018901e-13
1525,2.599626337913927e-13
1526,2.5831654245447727e-13
1527,3.59446964573859e-13
1528,2.687936561912542e-13
1529,3.4878781972609233e-13
1530,3.3303091600238623e-13
1531,3.4278327653444856e-13
1532,3.53841775943577e-13
1533,3.784989134464623e-13
1534,3.4878781972609233e-13
1535,3.4664684722699376e-13
1536,3.128284877988964e-13
1537,3.396203523226637e-13
1538,3.1846760609027683e-13
1539,2.4999932573952926e-13
1540,2.537681052966288e-13
1541,2.996433367815534e-13
1542,3.7508506517640194e-13
1543,1.5451102817473184e-13
1544,2.7207635608977087e-13
1545,3.49100277579034e-13
1546,4.0873431354267467e-13
1547,3.49100277579034e-13
1548,2.77744974499498e-13
1549,2.700157246470052e-13
1550,4.3255674517370265e-13
1551,5.538059330184995e-13
1552,2.5869507690581427e-13
1553,3.055278734757791e-13
1554,2.2023381163733172e-13
1555,3.640087865699442e-13
1556,3.1363710054541107e-13
1557,3.3299530976715325e-13
1558,3.3609670025688766e-13
1559,4.5070094151481867e-13
1560,3.26495122274553e-13
1561,2.062457712440157e-13
1562,3.156168830603513e-13
1563,2.993664805459011e-13
1564,2.8802758434421635e-13
1565,3.305750974630737e-13
1566,4.467248987219087e-13
1567,3.0006674438660867e-13
1568,1.9893314198943865e-13
1569,3.7262594314817635e-13
1570,2.4943641573510534e-13
1571,4.467248987219087e-13
1572,2.857836301855836e-13
1573,3.380045412301029e-13
1574,3.498554525948437e-13
1575,1.8467244114818084e-13
1576,3.0008010363254445e-13
1577,3.306314758934858e-13
1578,4.439140757324567e-13
1579,4.0931459853800737e-13
1580,2.924830230090408e-13
1581,2.6501736765823283e-13
1582,2.1945857822922339e-13
1583,3.5284856217736935e-13
1584,0.06664140127552588
1585,3.421728435049826e-13
1586,7.655351020942297e-13
1587,2.832983027997929e-13
1588,3.4926788827799106e-13
1589,2.4253841524022635e-13
1590,2.9356467339438986e-13
1591,3.6299483854309816e-12
1592,2.569872935787622e-13
1593,2.6132206793943613e-13
1594,2.098584219434116e-13
1595,1.2300818509345085e-13
1596,2.1974819617348406e-13
1597,1.9456934952619477e-13
1598,1.156376399185286e-13
1599,2.5145435629198557e-13
1600,2.5461429367698285e-13
1601,4.852746249932557e-13
1602,3.5613166743363987e-13
1603,3.2735856423054586e-13
1604,1.3442680997182994e-13
1605,7.534061232419861e-13
1606,3.0124965195981963e-13
1607,1.0251302844772159e-13
1608,2.6783525884228392e-14
1609,2.6783525884228392e-14
1610,2.2565879658222265e-13
1611,2.251323520048994e-12
1612,2.2369584417517159e-13
1613,3.964112334234298e-13
1614,2.6783525884228392e-14
1615,5.649197327197237e-13
1616,2.31872607270327e-13
1617,1.4111508272842656e-13
1618,3.7466794633987426e-13
1619,3.6052397292882637e-13
1620,4.096104865174467e-13
1621,3.652340932726212e-13
1622,5.36529606579195e-13
1623,2.975114018275522e-13
1624,6.887558145248127e-13
1625,4.676196060905409e-13
1626,2.838890677337394e-13
1627,2.998122446529019e-13
1628,2.4072093623637336e-13
1629,6.73674867470142e-38
1630,3.2378617996045107e-13
1631,9.739156258579657e-14
1632,3.4087865138165773e-13
1633,2.8439324461308307e-13
1634,3.400650398273551e-13
1635,3.8753510204431396e-13
1636,2.6339150832626884e-13
1637,2.494631652021881e-13
1638,1.6568899678340144e-12
1639,1.7067050307539747e-13
1640,3.5122209131622016e-13
1641,3.3211584320535536e-13
1642,4.143834704697195e-13
1643,1.640314352319073e-13
1644,2.873316853104437e-13
1645,9.329587652451955e-13
1646,3.338608992794563e-13
1647,2.99749357612044e-13
1648,4.354141784535316e-13
1649,2.7403986011385745e-13
1650,2.4849726632360324e-13
1651,3.155330922955963e-13
1652,2.940031017169893e-13
1653,3.115385468443147e-13
1654,2.0850921665441881e-13
1655,2.754827296556737e-13
1656,2.1980087952244726e-13
1657,2.281912788120565e-13
1658,3.622580694817663e-13
1659,2.526846359387119e-13
1660,3.137121537925228e-13
1661,2.39651540095988e-13
1662,4.0360664688691386e-13
1663,2.4849726632360324e-13
1664,2.7636913553984677e-13
1665,3.1812375858378247e-13
1666,1.1405060462879481e-13
1667,4.064137291718299e-13
1668,1.301985790485131e-13
1669,2.641700852280136e-13
1670,2.4849726632360324e-13
1671,2.826583757408065e-13
1672,2.4849726632360324e-13
1673,2.8517645323781607e-13
1674,5.091310710058602e-13
1675,2.5357454326677556e-13
1676,3.993599110474382e-13
1677,3.056202065378656e-13
1678,3.5613166743363987e-13
1679,3.320257478605365e-13
1680,2.4543798450253835e-13
1681,2.4849726632360324e-13
1682,1.301985790485131e-13
1683,4.1584309080928895e-13
1684,2.1371780391090783e-13
1685,2.6891240597742363e-13
1686,2.2092024044304212e-13
1687,3.7447611261340484e-13
1688,3.614349190668332e-13
1689,2.505767743449103e-13
1690,1.8361593321040107e-13
1691,2.629313932876204e-12
1692,3.5852629551898796e-13
1693,4.059942647877053e-13
1694,2.5529106951568725e-13
1695,3.418926200913229e-13
1696,2.8648225780259736e-13
1697,2.525536531612033e-13
1698,5.5601370636166865e-14
1699,2.4274531566614514e-13
1700,3.6025911906105406e-13
1701,2.839872350122712e-13
1702,3.1023420823142966e-13
1703,2.504491779724688e-13
1704,2.2497984311083052e-13
1705,2.9317777190021714e-13
1706,1.324997117711053e-13
1707,1.2342500672759422e-13
1708,2.6584352545168496e-13
1709,2.7173162518367476e-13
1710,2.2622442474309648e-13
1711,2.2692454535918075e-13
1712,1.4111508272842656e-13
1713,3.266852386890111e-13
1714,2.59592222916805e-13
1715,3.050686500169556e-13
1716,2.1529174093488153e-13
1717,2.5240610086169016e-13
1718,2.3903731237118224e-13
1719,1.8445410553294592e-13
1720,2.6384066224355537e-13
1721,3.057680323205545e-13
1722,1.4111508272842656e-13
1723,1.1254283533397496e-13
1724,2.7637380739030855e-13
1725,3.0333560762811464e-13
1726,4.3943462113672264e-13
1727,2.1096952520894443e-13
1728,1.9562756007307915e-13
1729,2.4456521920251697e-13
1730,2.6573321648182856e-13
1731,2.6148488401295763e-13
1732,2.0656144122997228e-13
1733,2.0290485459020818e-13
1734,2.7748324395129983e-13
1735,2.1316475472290164e-13
1736,1.7668199740128632e-13
1737,3.4745539795066835e-13
1738,4.5037260715690986e-13
1739,2.1320384142728407e-13
1740,1.960751422390371e-13
1741,3.5336099920172254e-13
1742,2.2832638224350736e-13
1743,3.5587430582174045e-13
1744,2.3725547752600356e-13
1745,2.5173844917242393e-13
1746,2.1897220176566938e-13
1747,1.3835741378028285e-13
1748,2.7403269574430175e-13
1749,2.613390093080088e-13
1750,2.7596142941606337e-13
1751,4.519915593944577e-13
1752,1.610817868336762e-13
1753,2.2630705951435758e-13
1754,2.1357526476087354e-13
1755,2.9285532334305803e-13
1756,3.7905201011503744e-13
1757,2.8777869878895616e-13
1758,2.4938933982326664e-13
1759,2.717176519409209e-13
1760,1.1110279732165637e-12
1761,4.2025847050785603e-13
1762,2.8546104035237676e-13
1763,3.4307967338427186e-13
1764,2.4228988192789446e-13
1765,1.7257104882247502e-13
1766,2.0399919158753844e-13
1767,3.0074481553683094e-13
1768,2.7939364389962025e-13
1769,1.0484865681358708e-13
1770,2.2937148228577614e-13
1771,2.2987091598259293e-13
1772,2.2690431943328877e-13
1773,4.717519078484363e-13
1774,2.2626986278078677e-13
1775,1.821107277533664e-13
1776,2.429484208606263e-13
1777,1.83829773192052e-13
1778,1.2629852745809082e-13
1779,2.324483906905136e-13
1780,2.963980387326321e-13
1781,2.6721537673474093e-13
1782,2.7939364389962025e-13
1783,2.0473334448158692e-13
1784,3.0313690875081205e-13
1785,2.6897659474426876e-13
1786,2.126339001444524e-13
1787,2.25190956326203e-13
1788,2.895097706594857e-13
1789,2.6986878163145965e-13
1790,2.7352138413829263e-13
1791,3.159677603649818e-13
1792,2.0757258268666376e-13
1793,2.6902741508700367e-13
1794,3.5194450682428437e-13
1795,2.7132497679655475e-13
1796,2.1393774640093e-13
1797,2.0668558884477073e-13
1798,2.213581536264736e-13
1799,2.865349111333739e-13
1800,2.404760957204125e-13
1801,2.767527334470234e-13
1802,2.1779475273220396e-13
1803,2.344199097588275e-13
1804,1.537098237207307e-13
1805,2.7559217990606747e-13
1806,1.5479225356497156e-13
1807,2.505323653854407e-13
1808,2.7959247228621417e-13
1809,1.7525319503052768e-13
1810,2.615908647945692e-13
1811,9.206536858918418e-13
1812,2.4976556540437847e-13
1813,2.2101499959950331e-13
1814,2.0413574399182782e-13
1815,2.390873833871084e-13
1816,2.932606946007303e-13
1817,2.615908647945692e-13
1818,2.618252081842755e-13
1819,2.750749356909518e-13
1820,1.4049446868934305e-13
1821,2.100763244307304e-13
1822,2.821027467923598e-13
1823,1.9019198812413923e-13
1824,2.618252081842755e-13
1825,1.7479929770506352e-13
1826,2.7214664421126264e-13
1827,2.767527334470234e-13
1828,2.2178179958056558e-13
1829,2.0449119769313585e-13
1830,2.0263944400762242e-13
1831,2.1262581593401543e-13
1832,2.752311646174226e-13
1833,1.8861412888402672e-13
1834,2.737946463034224e-13
1835,2.2708462779409138e-13
1836,3.6762339652456385e-13
1837,2.1599774257162788e-13
1838,2.402368354994933e-13
1839,2.627622793338593e-13
1840,2.1863061665031978e-13
1841,1.2979821864376853e-13
1842,1.9030258995698376e-13
1843,2.4132137381768174e-13
1844,1.9099653283740694e-13
1845,2.737107635230088e-13
1846,2.8253499240139653e-13
1847,1.9852861158965996e-13
1848,2.4988251664685415e-13
1849,2.618252081842755e-13
1850,7.1003500267222e-13
1851,2.9791186021640127e-13
1852,2.5471639261053517e-13
1853,2.0136183748246847e-13
1854,2.270824843270757e-13
1855,2.6681562980095816e-13
1856,2.5556912303719895e-13
1857,2.620045679240682e-13
1858,6.246771177769717e-14
1859,2.2831005021626915e-13
1860,2.2899238129177184e-13
1861,2.681580409492984e-13
1862,3.2202823784812857e-13
1863,2.4370780720158933e-13
1864,1.9735360193807852e-13
1865,3.216538099399591e-13
1866,3.773986467708793e-13
1867,2.452212050596444e-13
1868,2.87853020891027e-13
1869,3.877347112027922e-13
1870,0.03998484076531478
1871,2.2757543529337376e-13
1872,3.020430774837168e-13
1873,2.0505443423056737e-13
1874,2.1670671670960285e-13
1875,2.5305193433564745e-13
1876,2.2001700110439698e-13
1877,2.554492260061595e-13
1878,1.951065920671721e-13
1879,1.0422913903199819e-13
1880,2.5404340193585617e-13
1881,3.0887818501578346e-13
1882,2.6264372015657707e-13
1883,2.650600825148522e-13
1884,2.6009731280001174e-13
1885,2.159789694808173e-13
1886,2.1942450470098938e-13
1887,2.4194146401911756e-13
1888,1.9172550261846998e-13
1889,1.715602611185717e-13
1890,2.559692867180023e-13
1891,3.0931056300182473e-13
1892,2.5819210502131497e-13
1893,1.627654530910318e-13
1894,2.367015663393654e-13
1895,3.462211669434792e-13
1896,3.2896711303976464e-13
1897,1.0224123127822204e-13
1898,1.910403108782327e-13
1899,2.2926554532091337e-13
1900,2.1389579685447124e-13
1901,2.6463642163302703e-13
1902,9.522279158140204e-14
1903,1.761380939330404e-13
1904,1.461941292792239e-13
1905,2.2094792364998689e-13
1906,1.9603682104526057e-13
1907,1.5540222633580553e-13
1908,2.0264275707149663e-13
1909,2.193915816391189e-13
1910,1.8069528174411097e-13
1911,2.6063145995942825e-13
1912,1.2876189000112672e-13
1913,1.61009843859093e-13
1914,1.9651550947747746e-13
1915,1.5249838223209498e-13
1916,1.0937107776788903e-13
1917,1.9273888350799785e-13
1918,1.6387836855301035e-13
1919,2.2392017979760398e-13
1920,2.0446122624791345e-13
1921,7.400398125546147e-13
1922,2.2522852270959383e-13
1923,2.13924851960317e-13
1924,1.508649621484551e-13
1925,1.8424609035989787e-13
1926,1.493353926447358e-13
1927,2.390463321568154e-13
1928,2.1845034889351524e-13
1929,0.08782151819612875
1930,2.349742913529498e-13
1931,1.5723723532005424e-13
1932,3.632981586691889e-13
1933,2.114631474005327e-13
1934,1.471759069971695e-13
1935,1.7725012872192302e-13
1936,1.8778262260694736e-13
1937,2.1448175076543296e-13
1938,1.3854507330766729e-13
1939,2.1763843839120838e-13
1940,1.471759069971695e-13
1941,1.484135927275142e-13
1942,2.2503574036007414e-13
1943,2.2746929907606353e-13
1944,2.1448175076543296e-13
1945,2.1448175076543296e-13
1946,2.0386302251499657e-13
1947,1.857983166056579e-13
1948,2.5270134007669163e-13
1949,4.106165198481018e-38
1950,4.106165198481018e-38
1951,2.1135410301826517e-13
1952,1.7642428108868468e-13
1953,1.471759069971695e-13
1954,8.934579011072334e-14
1955,1.4938237380602267e-13
1956,1.353663286242924e-13
1957,2.508091181781153e-13
1958,6.219725101634637e-13
1959,1.42407007390146e-13
1960,1.955517119242713e-13
1961,1.8218071521610378e-13
1962,1.0221198300045715e-12
1963,1.2296940368863063e-13
1964,2.003715152652561e-13
1965,1.8756716954461167e-13
1966,1.0661918250887786e-13
1967,1.4028209038733785e-13
1968,1.982901211592229e-13
1969,2.3095544877119695e-13
1970,9.825926246129364e-14
1971,2.301509798207021e-13
1972,6.219725101634637e-13
1973,1.8237125767339e-13
1974,2.4959028046296745e-13
1975,2.3577052244376756e-13
1976,0.13433489581323685
1977,2.2873841218681817e-13
1978,2.8000531981728257e-13
1979,1.5436767068847822e-13
1980,8.156190405993641e-14
1981,1.9161031378038914e-13
1982,1.5041601401783596e-13
1983,1.8424609035989787e-13
1984,2.1957472647988e-13
1985,2.1618864077201846e-13
1986,1.7287762201194162e-13
1987,8.296046180936693e-14
1988,1.6978377667737374e-13
1989,1.7800899121558683e-13
1990,1.4024477451237581e-13
1991,2.267033606203993e-13
1992,1.6450158095873535e-13
1993,2.102223560782226e-13
1994,2.1850108129725357e-13
1995,1.61009843859093e-13
1996,2.025162203217603e-13
1997,2.12503114926616e-13
1998,3.327609600905829e-13
1999,1.885334520547534e-13
2000,1.6006883001146059e-13
2001,2.1083360099116223e-13
2002,2.3742111162242655e-13
2003,1.8424609035989787e-13
2004,1.9611574064798212e-13
2005,2.496305441274738e-13
2006,2.6621095505928985e-13
2007,1.8241309694909686e-13
