dst,repulink_score
654,0.00040216556212782547
1714,0.00040092722886409286
278,0.000398113249044282
3719,0.0003967448516352871
390,0.0003962546008700915
134,0.000394742722178445
15,0.0003942002936845113
127,0.00039393735830190975
425,0.00039284817405397474
415,0.00038897159773209255
2173,0.00038890954048954613
1846,0.0003857746911673229
230,0.00038531689155661144
1921,0.000384832458462982
361,0.00038396069373239524
4611,0.0003832875383937863
2600,0.00038187946431461834
635,0.00038126884218094665
2176,0.0003795126982442065
1251,0.00037829501533183336
395,0.000377834077503725
119,0.00037698792264139234
5227,0.0003759725181863596
4635,0.0003704969039633442
2110,0.0003696949100366725
387,0.0003694560839366341
1948,0.00036875758171126677
125,0.00036824858852741317
551,0.00036635875181251904
715,0.000365669623013439
4833,0.00036537531231501584
3837,0.0003652902500840406
883,0.0003652483702122646
446,0.00036486515062447646
1100,0.0003639033092361552
243,0.0003627998002118227
717,0.0003587164864162386
663,0.00035843067513989426
2835,0.00035743931663398274
1437,0.0003569392527006481
777,0.0003560613993739764
2397,0.00035334742576785766
920,0.00035024310333904704
535,0.0003490672491829491
274,0.0003475033816242003
394,0.0003473703807374476
4694,0.00034500680527377087
301,0.0003444040960870966
1029,0.00034358586905456267
1669,0.0003430796889572633
449,0.0003388309774588451
1247,0.0003383721796942489
2897,0.00033704611684827777
1543,0.00033613699882317516
1092,0.0003357531350893638
2188,0.00033525649474321637
80,0.000332933166833962
365,0.0003326243297294787
222,0.00033240056838580186
167,0.0003320292118264704
3820,0.0003309930609229616
563,0.0003308140328909308
547,0.00032954642893415225
405,0.00032901821031003576
1245,0.00032878106733220713
534,0.0003278334380764421
3366,0.00032746248806131217
78,0.0003270697733896125
283,0.0003241953216944469
75,0.0003241886337865345
4107,0.00032266027676960214
1268,0.0003211480195158602
5612,0.0003205481499981546
1701,0.0003203951909632109
588,0.00031950934443434275
204,0.0003182317693949184
1885,0.0003176207352051746
769,0.0003165959856181904
921,0.00031531511147798064
1529,0.0003147494558737483
312,0.00031370288695059935
115,0.00031286006599111593
1719,0.00031258825263596947
2113,0.00031200616353369205
109,0.00031147761611768487
408,0.0003104120212479373
1629,0.0003100899908774607
1035,0.0003084844232200633
849,0.0003080198697280456
1064,0.00030766732237658156
1001,0.00030747820938210435
374,0.00030614582307840525
900,0.0003035542627019605
699,0.0003034485459805624
296,0.00030330083311961523
148,0.00030303953807444455
925,0.00030245038969401827
1164,0.0003010188383333143
88,0.00030042493600856876
228,0.00030014918804589595
433,0.0003001291240099106
1191,0.0002931471973530979
853,0.00029246860158030493
26,0.00029114205167646203
107,0.0002908177729246279
427,0.00028946237892097895
982,0.00028921065985011414
1377,0.0002887421948681097
665,0.0002884467930406032
2318,0.0002874655255299838
342,0.00028724189656128673
2378,0.00028694389729159607
4315,0.0002868318603738356
566,0.00028576922565398026
1562,0.00028261221832881034
384,0.00028059256719777196
645,0.0002796255472778381
1368,0.00027847826228352636
776,0.0002782319937836105
1005,0.00027808550566020334
917,0.00027769646545329637
1499,0.0002771029140103288
500,0.00027686380184823025
597,0.00027680138734330806
112,0.00027582784318577654
5,0.0002757049521723666
3714,0.000275372056758325
587,0.0002753013221603977
219,0.0002752906321724955
790,0.0002749848522787937
2040,0.00027470436529395716
402,0.00027458459230676
1900,0.00027453943528896646
606,0.00027422139541432525
1735,0.0002737678559897062
3699,0.00027355490585190864
480,0.0002715642918825577
714,0.00027116925672899806
3669,0.00027112968993123134
847,0.00027069943576974224
120,0.00027001047548034336
489,0.00026969253492487575
1028,0.00026929188806011336
44,0.0002678867590489886
372,0.0002678030008864372
2194,0.0002677273719392339
481,0.0002672148832721649
742,0.0002668829486356526
3429,0.00026680079539788534
447,0.0002646291077247321
68,0.000264473640020505
1277,0.0002643263211206594
1014,0.00026421209154374605
322,0.00026420185849014154
695,0.00026394266139657306
2485,0.00026335484097698097
1619,0.0002632763146331647
1129,0.0002629241510665939
111,0.00026181214761976016
192,0.0002614685098667109
1815,0.0002611563265674915
1612,0.00026082960422941706
100,0.00026071992050098953
1207,0.00025922888842305655
440,0.0002576010276960718
854,0.0002574332560362106
1024,0.00025714044834765706
398,0.0002557501300771703
2214,0.0002545236074115221
1348,0.0002540210479755752
2728,0.00025349025039709085
241,0.0002526040184801441
1084,0.00025229611096042276
3527,0.0002509582571004047
710,0.00025065625878649205
3545,0.000250379134759441
554,0.0002502406427075443
650,0.0002501240330015491
4515,0.0002496495633525454
3630,0.0002489760543324514
184,0.00024791416422781295
639,0.00024583236229423484
1062,0.000245614434625527
1487,0.0002455700212711612
1508,0.0002455522192502886
416,0.00024491727722198895
1843,0.00024430318363209875
452,0.00024418819537125227
755,0.00024398477905447906
1107,0.000241910651949394
3260,0.0002394895631608444
598,0.00023911645332378955
105,0.00023904507531113432
779,0.0002388459644392778
681,0.0002386032742346768
2141,0.00023837242907044566
386,0.00023824122959507712
388,0.00023809600819481487
621,0.000237954078716947
1267,0.000236798129853873
266,0.0002361302606404268
2763,0.0002359918867086775
1020,0.00023573702605786701
1401,0.00023571427648002967
4499,0.0002355757320502283
3642,0.00023533638533280486
1556,0.00023499360044676337
988,0.00023492171568528146
728,0.00023333340208703544
465,0.00023301583171636683
879,0.00023266358305437104
396,0.0002322174068815295
214,0.00023206261223504999
3099,0.00023191559667450518
399,0.00023107434922231424
680,0.00023105539801129038
723,0.00023102658803784184
549,0.00023078501785905525
1752,0.00022986536868424388
475,0.00022977676577859863
5216,0.00022948668325322824
491,0.00022941754056123427
4119,0.00022916031237184568
2565,0.000228750181704038
2244,0.00022873797411729897
244,0.00022855244558450075
502,0.00022841026875285958
152,0.00022780861311595896
651,0.000227345251336251
285,0.0002271687965815849
239,0.00022704186905032932
330,0.00022695725914074393
293,0.00022511778187916872
53,0.00022490820120860025
2934,0.00022479486208422533
1275,0.00022405153696228026
1119,0.00022389678171576733
2142,0.00022367229000793903
2328,0.00022338602345889743
3878,0.00022209799074875
576,0.00022204513665089669
2455,0.00022155615352331814
791,0.00022104212138056433
850,0.00022101358088112553
942,0.00022035546749395602
3040,0.00021969840395446422
1075,0.00021953927714569302
4365,0.00021898016759034093
585,0.00021866616029047928
1894,0.00021761435314300977
3107,0.00021747813284534823
1008,0.0002172440899211203
3578,0.00021712087272970804
3345,0.00021696554420805818
1318,0.0002166401183560084
4984,0.00021650975900815175
298,0.00021645637654273337
76,0.00021609920359166401
1670,0.0002158784937196863
533,0.00021583915283707097
2313,0.0002154337021795204
1043,0.0002148827692461396
1312,0.00021475702799002752
1403,0.00021458059568356237
1516,0.00021416246199090782
856,0.0002141219332470674
686,0.00021268210334354846
319,0.00021255274384461705
1108,0.00021181679804532758
2784,0.00021049731796309078
1178,0.0002104027988701444
462,0.0002103890733074812
476,0.00021018255624337992
1031,0.00020968812204154237
3804,0.0002094021222661917
1512,0.00020933659143262143
438,0.0002086624834395814
385,0.00020856186072701626
66,0.00020779327928093636
824,0.000207145633857483
559,0.00020681576305498577
1068,0.00020648908374912354
142,0.00020509915866914725
958,0.00020475059164273208
166,0.00020471270370773546
165,0.00020424553290637884
2187,0.00020355581454853253
499,0.00020351239778926806
1065,0.00020336267424487104
955,0.00020324276090873456
1078,0.00020286303494300548
1613,0.00020255001501822038
393,0.0002019691873432661
2903,0.0002014898812244864
5712,0.00020127659435363495
716,0.00020127085078228563
1621,0.00020100160761629053
719,0.0002005177280552935
3465,0.00019881367049075314
5215,0.00019846396306059111
801,0.00019764822915171445
2252,0.00019723812342785504
340,0.00019637043478078886
3976,0.00019634673437681117
1584,0.00019612560847555186
1528,0.00019532312608506273
823,0.00019517819039440254
2484,0.00019423050937879765
768,0.00019395902549750063
308,0.00019365893889598066
918,0.0001936103358075455
1284,0.00019323861334694385
1003,0.00019282628810781845
999,0.00019246477890361087
71,0.00019240782332465245
251,0.00019235188958672145
5775,0.00019219826041395294
412,0.0001920136460072956
2322,0.00019195230469891753
1896,0.00019171200106049525
454,0.000191556138655611
1947,0.0001905240547923631
579,0.000189887354164578
2636,0.00018932495609614788
233,0.00018829433485553488
1935,0.00018825511556692562
1502,0.00018797654483446107
2030,0.00018734154447643225
866,0.00018733118547361506
1890,0.00018725237581113528
2034,0.00018577079851067027
1219,0.00018556690291173018
573,0.00018554407352884878
1174,0.00018542555198578712
242,0.00018532480338286612
300,0.00018529357056933074
419,0.00018517576958212544
421,0.00018490791611005026
848,0.0001848080698336437
436,0.00018469787634769002
320,0.00018464779711941233
2775,0.00018418260194051647
1274,0.00018403089980926788
1204,0.00018348881391105768
32,0.00018321309402019267
2710,0.0001831799858185475
83,0.0001828203827654271
3161,0.00018256285248471318
2538,0.00018249537835283124
786,0.00018203233912813757
2144,0.0001817839860529683
1905,0.00018140929324794546
375,0.00018133298944543192
555,0.00018119302518430528
1026,0.00018102534554716564
1754,0.00018091626399617045
2658,0.00018053164315214647
3746,0.00018051916172778874
2227,0.00018049152677230445
3880,0.00017986785547891227
2230,0.00017973105451745596
644,0.00017929216680957543
1432,0.00017926233098990797
203,0.00017924409649249383
4320,0.0001792390034413168
2046,0.00017915318900182175
846,0.0001790985526370026
382,0.0001789690698950515
282,0.000178585977190983
3353,0.00017823346807128537
571,0.00017813371622837232
65,0.0001776275518579536
2262,0.0001771118766131682
4402,0.0001770805025146235
1412,0.00017684259874719738
404,0.0001766639946529218
324,0.00017666133475233267
426,0.00017659777707939087
99,0.00017659752161134235
733,0.00017658489914655146
1967,0.00017630418198318038
757,0.00017603973964639444
494,0.00017590275752708663
860,0.00017588216092655586
767,0.00017531136902655925
5472,0.00017514993219662917
138,0.00017502880590325624
1358,0.00017494921140745915
409,0.00017478028975842025
1056,0.0001742818718775436
417,0.00017420596509347527
700,0.00017396901975086097
2124,0.0001739625963571715
2371,0.00017377410205045204
1933,0.0001736824573805691
2120,0.00017332051808958003
4026,0.00017282542693291018
329,0.0001725289724287555
904,0.0001720878035863986
464,0.00017202344690685927
4411,0.00017184528513749047
4304,0.0001716249341028244
2167,0.00017144461482887356
1163,0.00017139457233119338
1769,0.00017111497667380004
4511,0.0001702953386686173
4363,0.00017018424819510537
493,0.00016952806850860946
168,0.00016904794498163035
1753,0.00016888941378195626
1098,0.00016868086420068507
1922,0.0001686516911250558
943,0.00016861062137199504
4532,0.00016854373894804073
2512,0.0001685082027301146
697,0.00016827690819135488
2344,0.0001681810541720585
1712,0.0001681715309979333
2085,0.00016745655345260207
508,0.00016714179986090564
325,0.00016706432312318543
4554,0.00016683575115144757
180,0.00016667130029389423
2239,0.0001665497803952721
224,0.0001662200377693227
1624,0.00016617342663038533
2303,0.00016596629311558354
586,0.00016575234831966396
1677,0.00016563478292414414
4415,0.00016548389493954108
2427,0.00016531876730553835
1291,0.00016505896095604943
1190,0.00016489822919557356
1022,0.000164460036627307
1840,0.0001644080520402558
368,0.00016408322362325856
1171,0.00016404239193989578
1975,0.00016303558695260258
885,0.00016267122196758594
1106,0.00016262600144731324
3445,0.00016231195659968613
827,0.0001621913484357066
637,0.000162080873692181
225,0.00016201780999940466
1918,0.00016178592037006484
441,0.0001617502307102501
727,0.0001616470983196468
2305,0.00016145590237162143
4553,0.00016120984860288647
1128,0.0001611647260456472
838,0.0001611287584871279
5316,0.00016093327812867324
2241,0.00016049069116828887
3377,0.00016039215901260626
1173,0.00015983596530257473
975,0.0001597216095521183
762,0.00015943913736425535
1912,0.00015926042917548868
730,0.00015916477597555085
4860,0.00015915887046272247
3707,0.00015840434063707238
3926,0.0001581982747038442
556,0.00015815126033329812
814,0.0001579900053142272
628,0.00015788197112594638
195,0.00015775764854515677
641,0.00015767547974548447
4416,0.00015738477446096424
378,0.00015728387390339288
3656,0.0001571407716220466
451,0.00015662112699434689
640,0.00015600912613749322
844,0.00015579643842178538
3319,0.00015541794309613735
5065,0.00015539429784107648
4921,0.00015535008060187284
907,0.00015532449881719803
186,0.00015469821179186873
108,0.00015401269508957748
1686,0.0001539615641457119
2080,0.0001534257009304186
548,0.0001533562201271975
2618,0.0001530765107799859
929,0.00015283364562097214
1271,0.00015215091662339615
965,0.00015209958099051893
1168,0.0001520904058306133
981,0.00015200721458114645
705,0.00015199069889714818
1218,0.00015194141739031478
530,0.00015171363226878566
3452,0.0001515450510195263
4969,0.00015150497193261846
3321,0.00015141467373663153
250,0.00015085732131602425
3781,0.00015078161720266715
1304,0.0001507312734979597
1850,0.0001506529516471672
564,0.00015043910328377743
539,0.00015038489280275248
2070,0.00015033873110082655
1473,0.00015026536126506177
453,0.00015020346612133406
200,0.00015018236723135877
1539,0.00014998313351407416
1400,0.00014983378317816
1453,0.00014975088840642984
3904,0.0001496099791251976
738,0.00014936545351483727
1111,0.0001487661155615389
4867,0.00014868740646697937
1892,0.0001486535300829534
497,0.00014845711491736575
973,0.00014808680564882567
359,0.0001480832669924591
2306,0.00014780800533098108
817,0.00014766042428194067
2656,0.0001476594225304368
894,0.00014730256790199673
1765,0.00014674355670112434
1788,0.00014645213214311181
79,0.00014643851482605005
3903,0.0001464237225851849
3540,0.00014638228522321914
1250,0.00014622990267818022
1576,0.00014578015412730795
802,0.00014574622182115564
2498,0.00014467539996298553
3815,0.00014467431669057702
962,0.00014450532252392078
5529,0.00014434450131826728
880,0.0001442372902463573
633,0.00014421318290572496
297,0.00014420377899633903
210,0.000143966948803084
1755,0.00014383798574378837
781,0.00014367102334322536
3640,0.00014352806965198126
333,0.00014343384673724948
154,0.00014343338228104075
4400,0.00014338366323279005
2054,0.00014333509246666876
1819,0.0001432784770752135
1606,0.00014324117539878816
518,0.0001432298731865715
2861,0.00014304077461683849
626,0.0001429646545401083
1916,0.00014268958062377848
983,0.0001424557370198671
345,0.00014217472560722023
3013,0.00014127273712539662
1405,0.00014112782847872324
2229,0.00014034820759230404
972,0.00014028182947673976
843,0.00013968859787751937
1478,0.00013960244804262555
369,0.00013958187433872079
1249,0.00013951404063888132
1181,0.00013950363548530302
360,0.00013929609276115264
557,0.00013927740246910325
1172,0.00013909720651718218
684,0.00013896512252065536
593,0.0001389215863302324
1121,0.0001384875223020246
1440,0.00013847632514914197
993,0.00013845882824513323
2174,0.00013837865470628445
578,0.00013836668851637066
3113,0.00013826362354378455
1703,0.00013813519979523903
3223,0.00013797359968918704
469,0.00013795642264799625
122,0.00013786850731286557
1737,0.00013772131391195206
922,0.00013756160884845827
284,0.00013734465936915538
381,0.00013716831662772107
1109,0.00013714327033722073
455,0.00013712995424061604
3000,0.0001366392555080329
995,0.00013639154714454037
3892,0.00013612144120865244
155,0.00013414166236256242
4875,0.0001340979500207781
169,0.0001338657861207684
5413,0.00013376421767814713
763,0.00013353784783943007
2247,0.00013347866575875197
1034,0.00013299828759731283
4205,0.00013285560137153105
685,0.00013256129237006843
1909,0.0001321246836769264
406,0.00013204535204993346
529,0.00013197903444825672
959,0.0001318160282737112
1778,0.00013180826366929034
1044,0.00013167624290612155
2733,0.00013162782021816817
146,0.00013157962547567662
783,0.00013145950345742034
2880,0.00013108671152187987
1272,0.00013095995427261093
1743,0.00013078692782755044
953,0.0001303827035716224
1276,0.00013038098813334181
1623,0.00013036941493807004
272,0.00013007256600806188
2377,0.00012998031241308078
187,0.0001299541604923974
114,0.00012990508671486937
1548,0.00012960321516544086
667,0.00012935667304195088
5029,0.00012932897411047046
1252,0.00012919407640154382
1939,0.000129179113706491
2732,0.00012904601580495938
2780,0.00012878476937975354
935,0.00012859055963933497
1409,0.00012852089440144437
163,0.000128340145815417
623,0.00012778833181631815
1477,0.00012766564102845032
820,0.00012740708011226302
793,0.00012729261541614915
4412,0.00012725085999953228
5469,0.0001271282211514729
2961,0.0001271060989243097
3397,0.00012699124411409013
2062,0.0001269330883683358
3724,0.00012657491169619476
1255,0.0001264600413727605
1617,0.00012615942606506917
164,0.00012610130592349402
1851,0.00012606503956407223
261,0.00012579889170367695
254,0.00012578740342112355
4114,0.00012539811787561322
994,0.00012539198345024255
3723,0.00012530415118276815
1844,0.00012529286145085913
2470,0.00012527512591960663
3655,0.00012523084740873253
812,0.00012510125427004287
3172,0.00012422242594088036
5449,0.0001235698706932061
16,0.0001230271654892687
129,0.00012301120471890182
1568,0.00012290107424655554
903,0.00012240460588616465
4038,0.0001223841278685117
3571,0.0001223588365577532
967,0.00012234875689816425
5403,0.00012178953739869268
2704,0.00012153470019183709
2977,0.00012131398805241278
2688,0.0001212935047638009
55,0.00012101583422699447
331,0.00012083246843926245
928,0.00012051586264941923
221,0.00012030659526474725
1023,0.00011988743945657714
1004,0.00011986179384217718
3572,0.00011972831275932193
3738,0.00011957248243845777
156,0.00011950085346640114
347,0.00011943392935370914
2501,0.00011941496459625825
197,0.00011925188757718186
1037,0.00011918943586221786
2398,0.00011903231861840825
2392,0.00011874198238491351
688,0.00011848090159487747
2018,0.00011817249129079024
3611,0.00011808115466264936
3374,0.00011798262815108526
683,0.00011777229132219888
2969,0.00011735926052200838
1906,0.00011697028602609331
3722,0.00011685086013106194
642,0.0001168105156729064
863,0.00011667721755059696
2158,0.00011641825787821034
193,0.00011639790064569606
3129,0.00011638428505212118
4521,0.0001162088909319817
2643,0.00011619575300682923
268,0.00011610757437085486
2115,0.00011603051762329355
1779,0.00011600466444386699
1893,0.00011596516443927623
1439,0.00011596385781862737
444,0.00011580202132490675
116,0.00011572528093945988
997,0.00011572252534691201
950,0.00011564114191760481
3047,0.00011560115090254372
1033,0.00011554171262084409
931,0.0001154821838853647
673,0.00011522968221807652
2757,0.000115134560512429
1751,0.0001150693940002369
1177,0.0001148815469570114
1288,0.00011482995870432224
837,0.00011469505846378546
3239,0.00011463639360559109
3852,0.00011461903828684754
3653,0.00011450089657726468
1222,0.00011414323119596955
2943,0.00011370400254692131
5157,0.00011330394863391954
1574,0.00011327409429912678
721,0.0001131520865285775
1746,0.00011304319337827561
70,0.00011302196482005237
212,0.00011300105101868198
1399,0.00011291502145473434
724,0.00011259015233812553
625,0.00011249853046399033
1911,0.00011239377223196488
2444,0.00011220778206545751
2528,0.00011217454231794236
3685,0.00011188638628949389
437,0.00011178996879407736
1471,0.00011177034867469889
608,0.00011166953520314813
2848,0.00011157433963052871
1009,0.0001111713076315486
2437,0.00011110636412912256
558,0.00011088291072346696
1048,0.0001108732294446309
4281,0.00011078724585016127
413,0.00011056386654904378
3593,0.00011021655709136642
4518,0.00011007046141609477
1596,0.0001100500610156849
916,0.0001100028419100106
1464,0.00010997868368677731
56,0.00010985267986728463
490,0.00010983746776845963
445,0.00010978920217092272
1354,0.00010941661467959092
3483,0.00010938556433293434
3281,0.00010921420648100607
1390,0.00010892920743515293
538,0.00010866535738937007
2243,0.00010865261232102822
1903,0.00010847839257550158
488,0.00010846740408918115
718,0.00010838056490000876
1323,0.00010837464721096485
3278,0.0001082531488910309
357,0.00010821869927054828
2735,0.0001082013743349685
1315,0.00010809124608232125
236,0.00010793259697316702
3734,0.00010789058073806797
1392,0.00010787712506252916
652,0.00010782398929700318
1572,0.00010776679724176411
979,0.00010767055542667825
784,0.00010762330633324911
2561,0.00010720279519811163
4370,0.00010713680857240356
2097,0.00010712335038387653
5255,0.00010648475431336278
237,0.00010627749360948265
2755,0.00010614552161954666
5958,0.0001059152741589712
1749,0.00010574677146729758
1458,0.0001054215892078456
4459,0.00010525278222421245
2233,0.0001049542436495143
153,0.00010490609773537387
893,0.0001047045374936638
2201,0.00010433801408496729
1908,0.00010417703290846087
930,0.00010417058750228409
5606,0.00010416414537200416
5032,0.00010414459615751005
954,0.00010401404464306652
1747,0.00010400940138383496
208,0.0001036811130145407
4254,0.00010357531711004993
1010,0.0001034870972330222
2249,0.00010334483693276825
356,0.00010325186215659872
2231,0.0001031976830496703
1774,0.000102992882972164
961,0.00010272716162621628
2464,0.00010265014879106584
1011,0.00010257860076481504
432,0.00010242863162836005
1394,0.00010239925598473274
2661,0.00010205762512507726
2370,0.00010184462765230759
4753,0.00010179500672575042
1756,0.00010175754051805614
1433,0.0001016080751298448
2059,0.00010159087918744005
411,0.00010151374191212705
1258,0.00010143104268366732
160,0.00010138615628425986
1200,0.00010121116463266316
191,0.00010088020564322189
3851,0.00010060665666598506
4852,0.00010052559726293455
572,0.00010050225249322272
616,0.00010046276860194739
1827,0.00010036248943014835
2128,0.00010031412975682685
89,0.00010011659356656239
5013,0.00010005998587425113
429,0.00010002501473441999
1290,9.998330476772613e-05
1438,9.956737201489619e-05
460,9.952298816194112e-05
1406,9.940311968718808e-05
1577,9.935504101060634e-05
720,9.929354090279399e-05
516,9.928305553179599e-05
902,9.919317861771136e-05
1636,9.911053402252465e-05
1050,9.906445627457219e-05
2035,9.903405249887146e-05
299,9.886790202561333e-05
5408,9.867215838461622e-05
410,9.865836053024357e-05
3854,9.863197635791396e-05
2896,9.84982890405987e-05
862,9.844203268367501e-05
888,9.842583613167256e-05
2705,9.840940645163427e-05
95,9.829103553796531e-05
5028,9.822291237747772e-05
2291,9.820616402401606e-05
4565,9.805937247336303e-05
4266,9.783288522110693e-05
3086,9.782180305421544e-05
4253,9.776136378335198e-05
1015,9.774067114075297e-05
1413,9.762958003340193e-05
2375,9.751904405434699e-05
2558,9.746119920960216e-05
1472,9.712886695718945e-05
3859,9.705270621862086e-05
1133,9.683121319533519e-05
1021,9.678458743683052e-05
1991,9.676191532391056e-05
201,9.668814525366194e-05
789,9.661878368443579e-05
2164,9.630479813728821e-05
2511,9.580860401837686e-05
3601,9.580577759267872e-05
1639,9.574818849340707e-05
177,9.562236557844545e-05
691,9.546953763127545e-05
782,9.545927923295771e-05
321,9.537109875791538e-05
3986,9.5022821712446e-05
627,9.482378987678378e-05
1436,9.479264627074406e-05
1243,9.456953071036587e-05
701,9.435107355908065e-05
2822,9.411771148740711e-05
1073,9.38304635416181e-05
1876,9.381560786645327e-05
1167,9.375796038442168e-05
1302,9.367400725829096e-05
1353,9.357203958052288e-05
495,9.35575798526214e-05
4787,9.33792962402024e-05
2867,9.329745186070364e-05
1376,9.32925910646404e-05
2236,9.327887593011547e-05
1176,9.32240651110258e-05
2119,9.31279922189196e-05
289,9.309087491784997e-05
2165,9.295015355470951e-05
521,9.281271971482907e-05
1411,9.279078186405571e-05
3174,9.273062095675226e-05
1635,9.271894459140877e-05
5983,9.270445498359232e-05
1328,9.260635017686771e-05
291,9.255128370167638e-05
2563,9.253218969290663e-05
2590,9.242014257375831e-05
4788,9.238786964464512e-05
276,9.235510035781213e-05
231,9.209896671097376e-05
4098,9.208327008101931e-05
4925,9.208252092460501e-05
2208,9.208080721007802e-05
318,9.205104362583957e-05
335,9.202534048128297e-05
1196,9.200712321095198e-05
1301,9.199989992010886e-05
431,9.194968594874074e-05
694,9.190893131065964e-05
4217,9.165100009847263e-05
1332,9.163740915497468e-05
3016,9.157290749527733e-05
1076,9.143703644987801e-05
3427,9.143335575602168e-05
2178,9.132181046138803e-05
788,9.126027313260843e-05
1429,9.123301097810688e-05
4546,9.064755310511215e-05
87,9.060151500957133e-05
1504,9.042794342983335e-05
5591,9.021800484319294e-05
310,9.013936936651715e-05
4884,9.009176639435598e-05
2228,9.007506953557118e-05
5691,8.995878412904581e-05
227,8.976888547177526e-05
1733,8.9762032491132e-05
