dst,eigentrust_score
4090,0.013173398898394065
1914,0.013172376845636024
1128,0.013167376786097173
5393,0.013162560883343449
2750,0.013158895358604204
2899,0.01315681531058222
3986,0.013085178127356425
2408,0.013066025546095827
2487,0.013050565630021974
2328,0.013049529167949872
682,0.013041513934513783
4984,0.013029765302761289
5933,0.013025322871397474
4368,0.013022892039598182
5262,0.013017751479289939
3403,0.013017751479289939
802,0.012922912017234953
4053,0.012901976295205328
2111,0.01290007368232817
4577,0.01289692696315432
2461,0.012896525765894984
3891,0.012895743698711421
3601,0.012895302119205119
1031,0.01289443676977795
3114,0.012894022197868482
3857,0.0128928454003532
2744,0.012886259457632467
678,0.012852158004547868
404,0.012847199973955161
310,0.012792278332619965
2241,0.01278631325793651
971,0.012776781195540616
3860,0.01277182265163421
969,0.01276990465229441
3454,0.012766047453904323
4619,0.012765034724895296
5514,0.01276149950661375
4947,0.012755422913441327
62,0.012745715392233984
1200,0.012708974851174493
508,0.012694329165891985
5317,0.012682896191924234
1715,0.012680375335076774
1626,0.012662338755216024
1032,0.012641272942138026
4049,0.012640999085768486
2222,0.012632288817210385
5869,0.012630498978253944
5104,0.01262975930584114
4952,0.01262604211428396
389,0.01258093495675847
3500,0.012537135122889922
3104,0.0125160575763599
3503,0.01250921133616358
4806,0.01249972667755735
4329,0.012496922282859193
4572,0.012495212108421068
732,0.01249296770484921
5344,0.01249178172255095
656,0.012486291472269892
771,0.012385395433233493
1408,0.012380603864703322
2176,0.012368827415184115
4076,0.012365923995443456
5675,0.012362624844358914
653,0.012357029681035333
1263,0.012349636719315443
847,0.012341612905280639
769,0.012314415305613603
1009,0.0122853866872455
3897,0.01227573214166761
3479,0.012264920232576292
5974,0.01226100414368784
1225,0.012260665157870226
4596,0.01225183710695521
1519,0.012249074618662831
4837,0.012243685308514303
3906,0.012236368236288993
1640,0.012236368236288993
4798,0.012230869031623353
4069,0.012229253319318636
5382,0.012228796844181457
2538,0.012186791807221858
5965,0.012172622894505027
3044,0.012153654505647935
845,0.012135867340422385
5956,0.012124387651745895
1186,0.012122648818954019
3924,0.012119061404784977
5253,0.012113579456858729
2054,0.012101863854925593
2871,0.012100266099387866
3923,0.012062878884853192
3666,0.012042458621239652
2693,0.012005845130594764
3272,0.011988334694986816
1510,0.011885842409388413
3285,0.011881489612540113
2686,0.011876632538439177
2537,0.011874269237952727
3527,0.011860627231285288
2992,0.011853406532070293
981,0.011849782087805806
3507,0.01184189091873475
2577,0.01184189091873475
3939,0.011834776001764394
419,0.011783102086240534
1106,0.011746043329001522
1238,0.011735570857578079
4202,0.011727910127865494
4067,0.011710854954687183
3951,0.011703283562579648
4521,0.011662484026506163
1518,0.011646603000289212
4124,0.011627715720393048
920,0.01160933760576942
5286,0.011606104544559667
1192,0.011602608486661004
1431,0.011591161862320242
1441,0.01158870295824139
2873,0.011588668255164782
3985,0.0115886533474779
1002,0.011587094337627661
5309,0.01158376133024561
2031,0.011581928537885013
2432,0.011578906040365258
3867,0.011578238412525888
137,0.011549261322084925
1277,0.011520279068690261
3062,0.011502946473227181
3922,0.01147711092011959
5275,0.011459796053502554
3459,0.01145541702837269
5968,0.011450219069145867
3182,0.01144865569990495
3882,0.011448080199464056
1649,0.011447413601180512
6003,0.011444338617045972
818,0.011403586947269487
770,0.011402649459061368
874,0.011365851098873586
1069,0.011359881348120356
898,0.011349188276904508
932,0.011343230646643892
1740,0.01132903518949607
5267,0.011328777480611242
2985,0.011315921161995765
3936,0.011308806245025409
5232,0.01130834976988823
862,0.011247538046132875
1204,0.011222510319659729
353,0.011220097618945647
1318,0.011217547793113496
5224,0.01120568268076664
1430,0.011197114680858159
4167,0.011195547796156126
5837,0.011181280134139826
3115,0.011180651828513346
2548,0.011179891613153017
4956,0.011177513643224364
716,0.011166588243548839
5255,0.011151016662264755
1379,0.011123120418774704
3887,0.01111293166739579
3273,0.011112875360757878
654,0.011112323137702012
3723,0.011096174728506122
4339,0.011083260548800582
5260,0.011076692088829667
4791,0.011068946954137304
2961,0.011065974433349297
3255,0.011063379801056481
4417,0.011060184840003434
5063,0.011055961835921104
3112,0.011054849550124965
4805,0.011053242576674149
2729,0.011053128049282025
2514,0.01104961838622952
422,0.01104799434099108
2707,0.011045364891518734
1443,0.011045364891518734
286,0.01098655720645873
1018,0.010983949354396835
3172,0.010970242950943327
441,0.010967075021051003
86,0.01094607975184037
1264,0.010945740766022756
4252,0.010944401212641425
1741,0.010932037734068813
1248,0.010928903558263096
106,0.010927262914364699
2168,0.010926096851820059
2245,0.01092471237584495
5630,0.010920458812581997
2471,0.010919889379432328
4574,0.010917110354739943
4567,0.010913872452333988
2056,0.010874306827649513
1402,0.010867084030529972
377,0.010853172684372189
4363,0.01085270977095715
492,0.010849918667216563
1147,0.010832069791126182
3878,0.010831805352831009
239,0.010829491873774782
5103,0.01082867465402073
1246,0.010810573204536506
540,0.01076372584756759
4553,0.010721991948144898
784,0.010716388469185458
2251,0.01069415057445357
4761,0.010683548098990652
2495,0.010681612999409801
1835,0.01067496493011201
1494,0.010670714788027015
957,0.010668886354366823
1455,0.010664975437043126
3580,0.010664146018616632
5680,0.010661357348937708
4760,0.010657618066841885
4876,0.010653130923543013
4688,0.010652838498267191
2549,0.010651867142244907
2642,0.010610036734410973
694,0.01059116090273246
23,0.010584688129290545
1299,0.010571773001513459
2180,0.010560748858803712
1816,0.010552777486939668
2189,0.010550294124671228
2088,0.01054417931393548
1761,0.010543472490927264
2866,0.010540059117094287
4703,0.010537905391246558
2116,0.01053161953426582
2440,0.010531016037994357
2827,0.010527375183815668
5241,0.010526015991651785
3946,0.010519851609916928
4070,0.010519851609916928
3560,0.010519395134779749
4017,0.010501267303427762
768,0.010475420874772828
1893,0.010472673473730452
437,0.010457191271640668
579,0.010456024990610262
254,0.010445287237117268
1250,0.010441026060802315
3054,0.010411907843484853
1003,0.01040366238496494
1897,0.010395474087702536
5131,0.010395474087702536
5499,0.01039187558443725
2231,0.010354482260383177
2254,0.010292069604976497
2316,0.01028433151442881
4698,0.010283834793863517
4042,0.010271153348016888
2655,0.010267449936151769
2220,0.010265453335510181
5215,0.010264582211353929
5967,0.01026387223266543
4259,0.010263712066046113
3234,0.010262210650237729
4164,0.010261350871082093
2153,0.010260253566338286
1554,0.010189959409680776
283,0.010153186092149642
2960,0.010143201439914182
3835,0.010132489209333042
2633,0.010125068609300486
2708,0.010124917817225507
145,0.010088654892680052
2224,0.010059441355637423
5259,0.010058473566904954
2386,0.01005585838920676
439,0.010043120931759904
5064,0.01003697894836561
1479,0.010025643791220638
1614,0.010019049252617795
3155,0.010016660465492102
2646,0.010016253854327181
3593,0.010010390906676957
3275,0.010007582847644995
5414,0.010003118738044613
2648,0.01000227976609151
5117,0.009998638155492217
2810,0.009998320127984378
2863,0.00999342537804076
1806,0.009942375326135984
1262,0.009910012545204676
630,0.009900379827898672
4030,0.009876351551264281
3999,0.009874356459051832
2152,0.009872529883258385
3599,0.009870746355904606
2029,0.00986950433096355
3118,0.00986950433096355
185,0.009827585668867293
2123,0.009807717606616147
618,0.009807471400823787
3278,0.00980643012838353
4231,0.009775745812539888
1182,0.009773829167468981
1589,0.009747111317428635
1265,0.009745471605600376
2157,0.00973325597125666
688,0.009724809853387311
3903,0.009684974262711222
748,0.00966202882853966
2164,0.009653739187295111
2265,0.009620297469849983
659,0.009619265804316043
454,0.009618475253224007
980,0.009616897650007571
2653,0.009606519452594055
3374,0.009605309946714036
5942,0.00960248860275995
5776,0.00959894806048652
3107,0.0095720446122402
2897,0.009548580249532517
1539,0.009535004567911828
1690,0.009501600529034792
679,0.009499790289472659
837,0.00949518935519169
3346,0.009493970726849467
277,0.009491695547033312
2933,0.009486403010891814
1717,0.009478359985096678
5760,0.009477792204881865
5128,0.009476121218300089
2990,0.009475027013409309
3178,0.009475027013409309
1450,0.009475027013409309
5474,0.009475027013409309
5145,0.00947266839875323
2344,0.009437949116851918
3219,0.009437230811808929
1845,0.009414400724583171
777,0.009402469684370569
1370,0.009398157114183778
3463,0.009393059293577859
4064,0.00935332280663108
5417,0.009347584085331633
